holder_id,household_id,parcel_id,field_id,crop_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s9q01,s9q00b,s10q01a,s10q01b,s10q01c,s10q01d,s10q01e,s10q01f,s10q01g,s10q01h,s10q01i,s10q02,s10q02a,s10q02b,s10q02c,s10q02d,s10q02e,s10q02f,s10q02g,s10q02h,s10q02i,s10q02j,s10q02k,s10q02l,s10q02m,s10q02n,s10q02o,s10q02p,s10q03a,s10q03b,s10q03c,s10q03d,s10q03e,s10q03f,s10q04,s10q05,s10q06
07180108880140608201,071801088801406082,1,9,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,82,1,3. Both livestock and crop production,mango,46. MANGOS,0,,,0,,,0,,,1,2,2,6,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140608201,071801088801406082,1,9,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,82,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,1,1,2,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140608201,071801088801406082,1,9,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,82,1,3. Both livestock and crop production,buna,72. COFFEE,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,2,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,3,5,8,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,2,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,key adinguware,19. RED KIDENY BEANS,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,2,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,abeshagomen,56. KALE,0,,,0,,,0,,,1,2,2,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,3,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,buna,72. COFFEE,0,,,0,,,0,,,1,1,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,3,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,2,3,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,3,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,1,2,2,3,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,4,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,mango,46. MANGOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140609401,071801088801406094,1,4,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,5,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,4,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,buna,72. COFFEE,0,,,0,,,0,,,1,1,1,1,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,5,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,muze,42. BANANAS,0,,,0,,,0,,,1,1,1,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,6,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,2,2,2,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,8,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,sikuwardinch,62. SWEET POTATO,0,,,0,,,0,,,2,1,2,2,3,2,2,2,1,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,9,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,mashila,6. SORGHUM,0,,,0,,,0,,,1,1,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,10,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,2,1,2,5,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,11,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,mashila,6. SORGHUM,0,,,0,,,0,,,1,1,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,12,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,ater,15. FIELD PEAS,0,,,0,,,0,,,1,1,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,13,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,mashila,6. SORGHUM,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,13,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,13,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,buna,72. COFFEE,0,,,0,,,0,,,1,1,1,1,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,14,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,1,2,1,1,5,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,14,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,suf,28. SUNFLOWER,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,15,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,sikuwardinch,62. SWEET POTATO,0,,,0,,,0,,,1,1,1,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,15,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,mashila,6. SORGHUM,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,16,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,sikuwardinch,62. SWEET POTATO,0,,,0,,,0,,,1,1,2,2,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140609401,071801088801406094,1,18,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,1,3. Both livestock and crop production,mango,46. MANGOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140610601,071801088801406106,1,2,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,1,1,5,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,2,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140610601,071801088801406106,1,2,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,avocado,84. AVOCADOS,0,,,0,,,0,,,1,2,2,6,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,3,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,shonkera ageda,76. SUGAR CANE,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,3,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,2,3,8,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,3,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,avocado,84. AVOCADOS,0,,,0,,,0,,,1,2,1,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,4,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,1,2,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,4,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140610601,071801088801406106,1,4,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,shonkera ageda,76. SUGAR CANE,0,,,0,,,0,,,1,2,1,3,8,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,5,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,3,6,8,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,6,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,Avocado,84. AVOCADOS,0,,,0,,,0,,,1,1,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,6,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,muze,42. BANANAS,0,,,0,,,0,,,2,1,1,3,3,2,1,5,5,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,6,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,shonkera ageda,76. SUGAR CANE,0,,,0,,,0,,,1,3,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,7,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,tenadam,81. RUE,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,9,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,9,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,abesha gomen,56. KALE,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,9,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,mitmita,34. CHILIES,0,,,0,,,0,,,1,2,1,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,10,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,habesha gomen,56. KALE,0,,,0,,,0,,,1,2,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,10,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,10,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,haregboye,98. OTHER ROOT C,0,,,0,,,0,,,2,1,1,3,8,2,2,6,8,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,12,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,1,4,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,1,12,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140610601,071801088801406106,1,13,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,sikuwardinch,62. SWEET POTATO,0,,,0,,,0,,,3,1,2,4,8,2,2,6,7,3,1,1,1,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,2,2,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140610601,071801088801406106,2,2,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,2,1,2,6,8,3,2,2,4,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,2,2,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,muze,42. BANANAS,0,,,0,,,0,,,1,2,3,6,8,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,2,3,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,sikuwardinch,62. SWEET POTATO,0,,,0,,,0,,,2,1,2,2,4,2,2,3,8,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140610601,071801088801406106,2,4,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140610601,071801088801406106,3,1,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,1,3. Both livestock and crop production,sikuwardinch,62. SWEET POTATO,0,,,0,,,0,,,3,1,3,6,6,2,2,4,6,3,1,3,6,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,2,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,kasava,10. CASSAVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140611801,071801088801406118,1,2,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,3,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,enset,74. ENSET,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,3,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,buna,72. COFFEE,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,3,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,2,1,6,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,4,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,2,1,3,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,4,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,kasava,10. CASSAVA,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,5,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,muze,42. BANANAS,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,5,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,6,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,kasava,10. CASSAVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07180108880140611801,071801088801406118,1,6,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,godere,64. GODERE,0,,,0,,,0,,,1,2,2,2,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,1,6,3,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,muze,42. BANANAS,0,,,0,,,0,,,1,2,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,2,1,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,1,1,1,4,6,,,,,,,,,,,,,3,3,0,,0,,3. No,,0
07180108880140611801,071801088801406118,2,1,2,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,key adinguware,19. RED KIDENY BEANS,0,,,0,,,0,,,1,2,1,1,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07180108880140611801,071801088801406118,4,1,1,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,1,3. Both livestock and crop production,sikuwardinch,62. SWEET POTATO,0,,,0,,,0,,,1,2,2,4,8,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,3,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,papaya,48. PAPAYA,0,,,0,,,0,,,1,3,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,4,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,muz,42. BANANAS,0,,,0,,,0,,,2,1,2,2,3,3,2,2,4,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,5,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,besobila,80. SACRED BASIL,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,5,2,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,qariya,59. GREEN PEPPER,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,5,3,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,xena adam,81. RUE,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,6,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,muz,42. BANANAS,0,,,0,,,0,,,2,1,2,3,4,3,2,2,4,,,,,,,,,0,,0,,0,,3. No,,20
07190108880170500901,071901088801705009,2,6,2,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,buna,72. COFFEE,0,,,0,,,0,,,3,1,2,3,5,2,2,2,3,3,3,4,2,,,,,0,,0,,0,,3. No,,20
07190108880170500901,071901088801705009,2,7,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,godare,64. GODERE,0,,,0,,,0,,,2,1,2,2,7,3,2,3,7,,,,,,,,,0,,0,,0,,3. No,,30
07190108880170500901,071901088801705009,2,8,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,muz,42. BANANAS,0,,,0,,,0,,,1,3,1,1,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,9,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,inset,74. ENSET,0,,,0,,,0,,,1,2,1,3,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,10,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,inset,74. ENSET,0,,,0,,,0,,,1,2,1,2,5,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,10,2,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,avokado,84. AVOCADOS,0,,,0,,,0,,,2,1,2,2,3,3,2,2,4,,,,,,,,,0,,0,,0,,3. No,,30
07190108880170500901,071901088801705009,2,10,3,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,papaya,48. PAPAYA,0,,,0,,,0,,,1,3,2,3,5,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170500901,071901088801705009,2,11,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,1,3. Both livestock and crop production,muz,42. BANANAS,0,,,0,,,0,,,1,3,2,3,6,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170501901,071901088801705019,1,2,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,bokolo,2. MAIZE,0,,,0,,,0,,,1,1,1,1,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170501901,071901088801705019,1,2,2,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,godare,64. GODERE,0,,,0,,,0,,,1,1,1,2,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170501901,071901088801705019,1,3,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,inset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07190108880170501901,071901088801705019,1,3,2,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,muz,42. BANANAS,0,,,0,,,0,,,1,1,2,4,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170501901,071901088801705019,1,3,3,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,birtukan,47. ORANGES,1,1,140,0,,,0,,,0,,,,,,,,,,,,,,,,,0,,0,,0,,3. No,,15
07190108880170501901,071901088801705019,1,4,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,bokolo,2. MAIZE,0,,,0,,,0,,,1,1,2,2,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170501901,071901088801705019,1,5,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,godare,64. GODERE,0,,,0,,,0,,,1,1,2,4,5,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170501901,071901088801705019,1,6,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,1,3. Both livestock and crop production,muz,42. BANANAS,0,,,0,,,0,,,1,1,3,4,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170502901,071901088801705029,1,3,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,1,3. Both livestock and crop production,duba,61. PUMPKINS,0,,,0,,,0,,,1,1,2,2,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170502901,071901088801705029,1,3,2,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,1,3. Both livestock and crop production,zinjibil,37. GINGER,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170502901,071901088801705029,1,3,3,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,1,3. Both livestock and crop production,beso bila,80. SACRED BASIL,0,,,0,,,0,,,1,1,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170502901,071901088801705029,1,4,1,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,1,3. Both livestock and crop production,godare,64. GODERE,0,,,0,,,0,,,1,1,2,2,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
07190108880170502901,071901088801705029,1,4,2,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,1,3. Both livestock and crop production,inset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
