household_id,assistance_cd,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s14q01,s14q01_os,s14q02a,s14q02b_1,s14q02b_2,s14q02b_3,s14q02b_os,s14q03,s14q04_1,s14q04_2,s14q04_os,s14q05,s14q06,s14q07,s14q08_1,s14q08_2,s14q08_3
130104010100210100,1. Direct support through PSNP ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,100,2. NO,,,,,,,,,,,,,,,,
130104010100210100,2. Free food ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,100,2. NO,,,,,,,,,,,,,,,,
130104010100210100,3. Other non food assistance,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,100,2. NO,,,,,,,,,,,,,,,,
130104010100210112,1. Direct support through PSNP ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,112,2. NO,,,,,,,,,,,,,,,,
130104010100210112,2. Free food ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,112,2. NO,,,,,,,,,,,,,,,,
130104010100210112,3. Other non food assistance,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,112,2. NO,,,,,,,,,,,,,,,,
130104010100210124,1. Direct support through PSNP ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,124,2. NO,,,,,,,,,,,,,,,,
130104010100210124,2. Free food ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,124,2. NO,,,,,,,,,,,,,,,,
130104010100210124,3. Other non food assistance,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,124,2. NO,,,,,,,,,,,,,,,,
130104010100210136,1. Direct support through PSNP ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,136,2. NO,,,,,,,,,,,,,,,,
130104010100210136,2. Free food ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,136,2. NO,,,,,,,,,,,,,,,,
130104010100210136,3. Other non food assistance,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,136,2. NO,,,,,,,,,,,,,,,,
130104010100210148,1. Direct support through PSNP ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,148,2. NO,,,,,,,,,,,,,,,,
130104010100210148,2. Free food ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,148,2. NO,,,,,,,,,,,,,,,,
130104010100210148,3. Other non food assistance,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,148,2. NO,,,,,,,,,,,,,,,,
130104010100210160,1. Direct support through PSNP ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,160,2. NO,,,,,,,,,,,,,,,,
130104010100210160,2. Free food ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,160,2. NO,,,,,,,,,,,,,,,,
130104010100210160,3. Other non food assistance,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,160,2. NO,,,,,,,,,,,,,,,,
130104010100210172,1. Direct support through PSNP ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,172,2. NO,,,,,,,,,,,,,,,,
130104010100210172,2. Free food ,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,172,2. NO,,,,,,,,,,,,,,,,
130104010100210172,3. Other non food assistance,130104010100210,2. URBAN,103.8088616223585,13. HARAR,01,04,1,1,002,10,172,2. NO,,,,,,,,,,,,,,,,
130104010100219001,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,1,2. NO,,,,,,,,,,,,,,,,
130104010100219001,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,1,2. NO,,,,,,,,,,,,,,,,
130104010100219001,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,1,2. NO,,,,,,,,,,,,,,,,
130104010100219013,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,13,2. NO,,,,,,,,,,,,,,,,
130104010100219013,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,13,2. NO,,,,,,,,,,,,,,,,
130104010100219013,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,13,2. NO,,,,,,,,,,,,,,,,
130104010100219025,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,25,2. NO,,,,,,,,,,,,,,,,
130104010100219025,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,25,,,,,,,,,,,,,,,,,
130104010100219025,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,25,2. NO,,,,,,,,,,,,,,,,
130104010100219037,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,37,2. NO,,,,,,,,,,,,,,,,
130104010100219037,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,37,2. NO,,,,,,,,,,,,,,,,
130104010100219037,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,37,2. NO,,,,,,,,,,,,,,,,
130104010100219049,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,49,2. NO,,,,,,,,,,,,,,,,
130104010100219049,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,49,2. NO,,,,,,,,,,,,,,,,
130104010100219049,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,49,2. NO,,,,,,,,,,,,,,,,
130104010100219061,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,61,2. NO,,,,,,,,,,,,,,,,
130104010100219061,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,61,2. NO,,,,,,,,,,,,,,,,
130104010100219061,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,61,2. NO,,,,,,,,,,,,,,,,
130104010100219073,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,73,2. NO,,,,,,,,,,,,,,,,
130104010100219073,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,73,2. NO,,,,,,,,,,,,,,,,
130104010100219073,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,73,2. NO,,,,,,,,,,,,,,,,
130104010100219085,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,85,2. NO,,,,,,,,,,,,,,,,
130104010100219085,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,85,2. NO,,,,,,,,,,,,,,,,
130104010100219085,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,85,2. NO,,,,,,,,,,,,,,,,
130104010100219097,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,97,2. NO,,,,,,,,,,,,,,,,
130104010100219097,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,97,2. NO,,,,,,,,,,,,,,,,
130104010100219097,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,97,2. NO,,,,,,,,,,,,,,,,
130104010100219109,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,109,2. NO,,,,,,,,,,,,,,,,
130104010100219109,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,109,2. NO,,,,,,,,,,,,,,,,
130104010100219109,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,109,2. NO,,,,,,,,,,,,,,,,
130104010100219121,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,121,2. NO,,,,,,,,,,,,,,,,
130104010100219121,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,121,2. NO,,,,,,,,,,,,,,,,
130104010100219121,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,121,2. NO,,,,,,,,,,,,,,,,
130104010100219133,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,133,2. NO,,,,,,,,,,,,,,,,
130104010100219133,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,133,2. NO,,,,,,,,,,,,,,,,
130104010100219133,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,133,2. NO,,,,,,,,,,,,,,,,
130104010100219145,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,145,2. NO,,,,,,,,,,,,,,,,
130104010100219145,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,145,2. NO,,,,,,,,,,,,,,,,
130104010100219145,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,145,2. NO,,,,,,,,,,,,,,,,
130104010100219157,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,157,2. NO,,,,,,,,,,,,,,,,
130104010100219157,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,157,2. NO,,,,,,,,,,,,,,,,
130104010100219157,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,157,2. NO,,,,,,,,,,,,,,,,
130104010100219169,1. Direct support through PSNP ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,169,2. NO,,,,,,,,,,,,,,,,
130104010100219169,2. Free food ,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,169,2. NO,,,,,,,,,,,,,,,,
130104010100219169,3. Other non food assistance,130104010100219,2. URBAN,70.12034722222222,13. HARAR,01,04,1,1,002,19,169,2. NO,,,,,,,,,,,,,,,,
130104010100226001,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,1,2. NO,,,,,,,,,,,,,,,,
130104010100226001,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,1,2. NO,,,,,,,,,,,,,,,,
130104010100226001,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,1,2. NO,,,,,,,,,,,,,,,,
130104010100226014,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,14,2. NO,,,,,,,,,,,,,,,,
130104010100226014,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,14,2. NO,,,,,,,,,,,,,,,,
130104010100226014,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,14,2. NO,,,,,,,,,,,,,,,,
130104010100226027,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,27,2. NO,,,,,,,,,,,,,,,,
130104010100226027,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,27,2. NO,,,,,,,,,,,,,,,,
130104010100226027,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,27,2. NO,,,,,,,,,,,,,,,,
130104010100226040,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,40,2. NO,,,,,,,,,,,,,,,,
130104010100226040,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,40,2. NO,,,,,,,,,,,,,,,,
130104010100226040,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,40,2. NO,,,,,,,,,,,,,,,,
130104010100226053,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,53,2. NO,,,,,,,,,,,,,,,,
130104010100226053,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,53,2. NO,,,,,,,,,,,,,,,,
130104010100226053,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,53,2. NO,,,,,,,,,,,,,,,,
130104010100226066,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,66,2. NO,,,,,,,,,,,,,,,,
130104010100226066,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,66,2. NO,,,,,,,,,,,,,,,,
130104010100226066,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,66,2. NO,,,,,,,,,,,,,,,,
130104010100226079,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,79,2. NO,,,,,,,,,,,,,,,,
130104010100226079,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,79,1. YES,,Ceftinet,3. LOCAL NGO,1. GOVERNMENT,,,,,,,200,,2. TO A PERSON,1,,
130104010100226079,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,79,2. NO,,,,,,,,,,,,,,,,
130104010100226092,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,92,2. NO,,,,,,,,,,,,,,,,
130104010100226092,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,92,2. NO,,,,,,,,,,,,,,,,
130104010100226092,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,92,2. NO,,,,,,,,,,,,,,,,
130104010100226105,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,105,2. NO,,,,,,,,,,,,,,,,
130104010100226105,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,105,2. NO,,,,,,,,,,,,,,,,
130104010100226105,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,105,2. NO,,,,,,,,,,,,,,,,
130104010100226118,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,118,2. NO,,,,,,,,,,,,,,,,
130104010100226118,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,118,2. NO,,,,,,,,,,,,,,,,
130104010100226118,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,118,2. NO,,,,,,,,,,,,,,,,
130104010100226131,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,131,2. NO,,,,,,,,,,,,,,,,
130104010100226131,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,131,2. NO,,,,,,,,,,,,,,,,
130104010100226131,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,131,2. NO,,,,,,,,,,,,,,,,
130104010100226144,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,144,2. NO,,,,,,,,,,,,,,,,
130104010100226144,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,144,2. NO,,,,,,,,,,,,,,,,
130104010100226144,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,144,2. NO,,,,,,,,,,,,,,,,
130104010100226157,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,157,2. NO,,,,,,,,,,,,,,,,
130104010100226157,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,157,2. NO,,,,,,,,,,,,,,,,
130104010100226157,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,157,2. NO,,,,,,,,,,,,,,,,
130104010100226170,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,170,2. NO,,,,,,,,,,,,,,,,
130104010100226170,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,170,2. NO,,,,,,,,,,,,,,,,
130104010100226170,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,170,2. NO,,,,,,,,,,,,,,,,
130104010100226183,1. Direct support through PSNP ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,183,2. NO,,,,,,,,,,,,,,,,
130104010100226183,2. Free food ,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,183,2. NO,,,,,,,,,,,,,,,,
130104010100226183,3. Other non food assistance,130104010100226,2. URBAN,91.03221099887766,13. HARAR,01,04,1,1,002,26,183,2. NO,,,,,,,,,,,,,,,,
130104010100305006,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,6,2. NO,,,,,,,,,,,,,,,,
130104010100305006,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,6,2. NO,,,,,,,,,,,,,,,,
130104010100305006,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,6,2. NO,,,,,,,,,,,,,,,,
130104010100305016,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,16,2. NO,,,,,,,,,,,,,,,,
130104010100305016,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,16,2. NO,,,,,,,,,,,,,,,,
130104010100305016,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,16,2. NO,,,,,,,,,,,,,,,,
130104010100305026,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,26,2. NO,,,,,,,,,,,,,,,,
130104010100305026,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,26,2. NO,,,,,,,,,,,,,,,,
130104010100305026,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,26,2. NO,,,,,,,,,,,,,,,,
130104010100305036,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,36,2. NO,,,,,,,,,,,,,,,,
130104010100305036,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,36,2. NO,,,,,,,,,,,,,,,,
130104010100305036,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,36,2. NO,,,,,,,,,,,,,,,,
130104010100305046,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,46,2. NO,,,,,,,,,,,,,,,,
130104010100305046,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,46,2. NO,,,,,,,,,,,,,,,,
130104010100305046,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,46,2. NO,,,,,,,,,,,,,,,,
130104010100305056,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,56,2. NO,,,,,,,,,,,,,,,,
130104010100305056,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,56,2. NO,,,,,,,,,,,,,,,,
130104010100305056,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,56,2. NO,,,,,,,,,,,,,,,,
130104010100305066,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,66,2. NO,,,,,,,,,,,,,,,,
130104010100305066,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,66,2. NO,,,,,,,,,,,,,,,,
130104010100305066,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,66,2. NO,,,,,,,,,,,,,,,,
130104010100305076,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,76,2. NO,,,,,,,,,,,,,,,,
130104010100305076,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,76,2. NO,,,,,,,,,,,,,,,,
130104010100305076,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,76,2. NO,,,,,,,,,,,,,,,,
130104010100305086,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,86,2. NO,,,,,,,,,,,,,,,,
130104010100305086,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,86,2. NO,,,,,,,,,,,,,,,,
130104010100305086,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,86,2. NO,,,,,,,,,,,,,,,,
130104010100305096,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,96,2. NO,,,,,,,,,,,,,,,,
130104010100305096,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,96,2. NO,,,,,,,,,,,,,,,,
130104010100305096,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,96,2. NO,,,,,,,,,,,,,,,,
130104010100305106,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,106,2. NO,,,,,,,,,,,,,,,,
130104010100305106,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,106,2. NO,,,,,,,,,,,,,,,,
130104010100305106,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,106,2. NO,,,,,,,,,,,,,,,,
130104010100305116,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,116,2. NO,,,,,,,,,,,,,,,,
130104010100305116,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,116,2. NO,,,,,,,,,,,,,,,,
130104010100305116,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,116,2. NO,,,,,,,,,,,,,,,,
130104010100305126,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,126,2. NO,,,,,,,,,,,,,,,,
130104010100305126,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,126,2. NO,,,,,,,,,,,,,,,,
130104010100305126,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,126,2. NO,,,,,,,,,,,,,,,,
130104010100305136,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,136,2. NO,,,,,,,,,,,,,,,,
130104010100305136,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,136,2. NO,,,,,,,,,,,,,,,,
130104010100305136,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,136,2. NO,,,,,,,,,,,,,,,,
130104010100305156,1. Direct support through PSNP ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,156,2. NO,,,,,,,,,,,,,,,,
130104010100305156,2. Free food ,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,156,2. NO,,,,,,,,,,,,,,,,
130104010100305156,3. Other non food assistance,130104010100305,2. URBAN,98.66026490066226,13. HARAR,01,04,1,1,003,05,156,2. NO,,,,,,,,,,,,,,,,
130104010100312011,1. Direct support through PSNP ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,11,2. NO,,,,,,,,,,,,,,,,
130104010100312011,2. Free food ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,11,2. NO,,,,,,,,,,,,,,,,
130104010100312011,3. Other non food assistance,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,11,2. NO,,,,,,,,,,,,,,,,
130104010100312023,1. Direct support through PSNP ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,23,1. YES,,,,,,,300,1. CASH,,,0,0,2. TO A PERSON,1,,
130104010100312023,2. Free food ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,23,2. NO,,,,,,,,,,,,,,,,
130104010100312023,3. Other non food assistance,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,23,2. NO,,,,,,,,,,,,,,,,
130104010100312035,1. Direct support through PSNP ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,35,2. NO,,,,,,,,,,,,,,,,
130104010100312035,2. Free food ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,35,2. NO,,,,,,,,,,,,,,,,
130104010100312035,3. Other non food assistance,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,35,2. NO,,,,,,,,,,,,,,,,
130104010100312047,1. Direct support through PSNP ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,47,2. NO,,,,,,,,,,,,,,,,
130104010100312047,2. Free food ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,47,2. NO,,,,,,,,,,,,,,,,
130104010100312047,3. Other non food assistance,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,47,2. NO,,,,,,,,,,,,,,,,
130104010100312059,1. Direct support through PSNP ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,59,2. NO,,,,,,,,,,,,,,,,
130104010100312059,2. Free food ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,59,2. NO,,,,,,,,,,,,,,,,
130104010100312059,3. Other non food assistance,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,59,2. NO,,,,,,,,,,,,,,,,
130104010100312071,1. Direct support through PSNP ,130104010100312,2. URBAN,90.50909356725145,13. HARAR,01,04,1,1,003,12,71,2. NO,,,,,,,,,,,,,,,,
