household_id,Age_Group,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s6bq04,s6bq05
141001011000136062,3. Adults 16-65 years,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,62,7,21
141001011000136062,4. People over 65 years old,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,62,0,
141001011000136112,1. Children 0-5 years,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,112,0,
141001011000136112,2. Children 6-15 years,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,112,0,
141001011000136112,3. Adults 16-65 years,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,112,3,9
141001011000136112,4. People over 65 years old,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,112,0,
141001011000136122,1. Children 0-5 years,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,122,0,
141001011000136122,2. Children 6-15 years,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,122,0,
141001011000136122,3. Adults 16-65 years,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,122,7,16
141001011000136122,4. People over 65 years old,141001011000136,2. URBAN,1182.293719571567,14. ADDIS ABABA,10,01,1,10,001,36,122,0,
141004011000409024,1. Children 0-5 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,24,0,
141004011000409024,2. Children 6-15 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,24,0,
141004011000409024,3. Adults 16-65 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,24,2,4
141004011000409024,4. People over 65 years old,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,24,0,
141004011000409054,1. Children 0-5 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,54,1,2
141004011000409054,2. Children 6-15 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,54,0,
141004011000409054,3. Adults 16-65 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,54,2,3
141004011000409054,4. People over 65 years old,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,54,0,
141004011000409064,1. Children 0-5 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,64,0,
141004011000409064,2. Children 6-15 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,64,2,80
141004011000409064,3. Adults 16-65 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,64,2,150
141004011000409064,4. People over 65 years old,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,64,0,
141004011000409084,1. Children 0-5 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,84,0,
141004011000409084,2. Children 6-15 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,84,0,
141004011000409084,3. Adults 16-65 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,84,2,5
141004011000409084,4. People over 65 years old,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,84,0,
141004011000409134,1. Children 0-5 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,134,0,
141004011000409134,2. Children 6-15 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,134,0,
141004011000409134,3. Adults 16-65 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,134,2,1
141004011000409134,4. People over 65 years old,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,134,0,
141004011000409144,1. Children 0-5 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,144,0,
141004011000409144,2. Children 6-15 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,144,1,2
141004011000409144,3. Adults 16-65 years,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,144,2,2
141004011000409144,4. People over 65 years old,141004011000409,2. URBAN,1237.319101703665,14. ADDIS ABABA,10,04,1,10,004,09,144,0,
141005011000511011,1. Children 0-5 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,11,0,
141005011000511011,2. Children 6-15 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,11,0,
141005011000511011,3. Adults 16-65 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,11,2,2
141005011000511011,4. People over 65 years old,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,11,0,
141005011000511023,1. Children 0-5 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,23,0,
141005011000511023,2. Children 6-15 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,23,0,
141005011000511023,3. Adults 16-65 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,23,2,2
141005011000511023,4. People over 65 years old,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,23,0,
141005011000511047,1. Children 0-5 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,47,0,
141005011000511047,2. Children 6-15 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,47,0,
141005011000511047,3. Adults 16-65 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,47,2,2
141005011000511047,4. People over 65 years old,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,47,0,
141005011000511059,1. Children 0-5 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,59,0,
141005011000511059,2. Children 6-15 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,59,0,
141005011000511059,3. Adults 16-65 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,59,1,2
141005011000511059,4. People over 65 years old,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,59,0,
141005011000511119,1. Children 0-5 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,119,0,
141005011000511119,2. Children 6-15 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,119,2,2
141005011000511119,3. Adults 16-65 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,119,3,3
141005011000511119,4. People over 65 years old,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,119,0,
141005011000511143,1. Children 0-5 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,143,0,
141005011000511143,2. Children 6-15 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,143,0,
141005011000511143,3. Adults 16-65 years,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,143,0,
141005011000511143,4. People over 65 years old,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,143,2,2
141007011000713036,1. Children 0-5 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,36,0,
141007011000713036,2. Children 6-15 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,36,0,
141007011000713036,3. Adults 16-65 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,36,1,1
141007011000713036,4. People over 65 years old,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,36,0,
141007011000713132,1. Children 0-5 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,132,0,
141007011000713132,2. Children 6-15 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,132,0,
141007011000713132,3. Adults 16-65 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,132,1,1
141007011000713132,4. People over 65 years old,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,132,0,
141007011000713180,1. Children 0-5 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,180,0,
141007011000713180,2. Children 6-15 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,180,0,
141007011000713180,3. Adults 16-65 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,180,7,14
141007011000713180,4. People over 65 years old,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,180,0,
141007011000713196,1. Children 0-5 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,196,0,
141007011000713196,2. Children 6-15 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,196,0,
141007011000713196,3. Adults 16-65 years,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,196,1,1
141007011000713196,4. People over 65 years old,141007011000713,2. URBAN,1414.345544554456,14. ADDIS ABABA,10,07,1,10,007,13,196,0,
141008011000847032,1. Children 0-5 years,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,32,0,
141008011000847032,2. Children 6-15 years,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,32,2,4
141008011000847032,3. Adults 16-65 years,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,32,3,6
141008011000847032,4. People over 65 years old,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,32,2,4
141008011000847050,1. Children 0-5 years,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,50,0,
141008011000847050,2. Children 6-15 years,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,50,1,1
141008011000847050,3. Adults 16-65 years,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,50,2,1
141008011000847050,4. People over 65 years old,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,50,0,
150101010100105057,1. Children 0-5 years,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,57,0,
150101010100105057,2. Children 6-15 years,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,57,0,
150101010100105057,3. Adults 16-65 years,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,57,3,3
150101010100105057,4. People over 65 years old,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,57,0,
150101010100105085,1. Children 0-5 years,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,85,3,9
150101010100105085,2. Children 6-15 years,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,85,0,
150101010100105085,3. Adults 16-65 years,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,85,3,9
150101010100105085,4. People over 65 years old,150101010100105,2. URBAN,118.3793436293436,15. DIRE DAWA,01,01,1,1,001,05,85,3,9
150101010100117005,1. Children 0-5 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,5,0,
150101010100117005,2. Children 6-15 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,5,0,
150101010100117005,3. Adults 16-65 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,5,2,2
150101010100117005,4. People over 65 years old,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,5,0,
150101010100117031,1. Children 0-5 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,31,0,
150101010100117031,2. Children 6-15 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,31,0,
150101010100117031,3. Adults 16-65 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,31,4,24
150101010100117031,4. People over 65 years old,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,31,0,
150101010100117057,1. Children 0-5 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,57,0,
150101010100117057,2. Children 6-15 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,57,0,
150101010100117057,3. Adults 16-65 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,57,3,1
150101010100117057,4. People over 65 years old,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,57,0,
150101010100117083,1. Children 0-5 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,83,2,2
150101010100117083,2. Children 6-15 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,83,0,
150101010100117083,3. Adults 16-65 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,83,0,
150101010100117083,4. People over 65 years old,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,83,0,
150101010100117122,1. Children 0-5 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,122,0,
150101010100117122,2. Children 6-15 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,122,0,
150101010100117122,3. Adults 16-65 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,122,2,4
150101010100117122,4. People over 65 years old,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,122,0,
150101010100117174,1. Children 0-5 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,174,0,
150101010100117174,2. Children 6-15 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,174,0,
150101010100117174,3. Adults 16-65 years,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,174,1,21
150101010100117174,4. People over 65 years old,150101010100117,2. URBAN,154.94855662472241,15. DIRE DAWA,01,01,1,1,001,17,174,0,
150101010100357020,1. Children 0-5 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,20,0,
150101010100357020,2. Children 6-15 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,20,0,
150101010100357020,3. Adults 16-65 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,20,1,30
150101010100357020,4. People over 65 years old,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,20,0,
150101010100357086,1. Children 0-5 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,86,0,
150101010100357086,2. Children 6-15 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,86,0,
150101010100357086,3. Adults 16-65 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,86,1,4
150101010100357086,4. People over 65 years old,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,86,0,
150101010100357141,1. Children 0-5 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,141,0,
150101010100357141,2. Children 6-15 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,141,0,
150101010100357141,3. Adults 16-65 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,141,2,70
150101010100357141,4. People over 65 years old,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,141,0,
150101010100357152,1. Children 0-5 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,152,0,
150101010100357152,2. Children 6-15 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,152,0,
150101010100357152,3. Adults 16-65 years,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,152,1,45
150101010100357152,4. People over 65 years old,150101010100357,2. URBAN,162.2930346051464,15. DIRE DAWA,01,01,1,1,003,57,152,0,
150101010100370003,1. Children 0-5 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,3,1,1
150101010100370003,2. Children 6-15 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,3,0,
150101010100370003,3. Adults 16-65 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,3,0,
150101010100370003,4. People over 65 years old,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,3,0,
150101010100370091,1. Children 0-5 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,91,0,
150101010100370091,2. Children 6-15 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,91,0,
150101010100370091,3. Adults 16-65 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,91,2,4
150101010100370091,4. People over 65 years old,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,91,0,
150101010100370102,1. Children 0-5 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,102,0,
150101010100370102,2. Children 6-15 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,102,0,
150101010100370102,3. Adults 16-65 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,102,1,3
150101010100370102,4. People over 65 years old,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,102,0,
150101010100370124,1. Children 0-5 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,124,7,21
150101010100370124,2. Children 6-15 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,124,0,
150101010100370124,3. Adults 16-65 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,124,7,21
150101010100370124,4. People over 65 years old,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,124,0,
150101010100370135,1. Children 0-5 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,135,0,
150101010100370135,2. Children 6-15 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,135,0,
150101010100370135,3. Adults 16-65 years,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,135,1,1
150101010100370135,4. People over 65 years old,150101010100370,2. URBAN,159.4265873015873,15. DIRE DAWA,01,01,1,1,003,70,135,0,
150101010100383013,1. Children 0-5 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,13,0,
150101010100383013,2. Children 6-15 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,13,1,3
150101010100383013,3. Adults 16-65 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,13,0,
150101010100383013,4. People over 65 years old,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,13,0,
150101010100383026,1. Children 0-5 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,26,0,
150101010100383026,2. Children 6-15 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,26,0,
150101010100383026,3. Adults 16-65 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,26,2,2
150101010100383026,4. People over 65 years old,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,26,0,
150101010100383052,1. Children 0-5 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,52,0,
150101010100383052,2. Children 6-15 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,52,0,
150101010100383052,3. Adults 16-65 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,52,1,9
150101010100383052,4. People over 65 years old,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,52,0,
150101010100383156,1. Children 0-5 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,156,0,
150101010100383156,2. Children 6-15 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,156,0,
150101010100383156,3. Adults 16-65 years,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,156,5,5
150101010100383156,4. People over 65 years old,150101010100383,2. URBAN,191.8631614322375,15. DIRE DAWA,01,01,1,1,003,83,156,0,
150101010100407051,1. Children 0-5 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,51,2,5
150101010100407051,2. Children 6-15 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,51,0,
150101010100407051,3. Adults 16-65 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,51,0,
150101010100407051,4. People over 65 years old,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,51,0,
150101010100407081,1. Children 0-5 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,81,0,
150101010100407081,2. Children 6-15 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,81,0,
150101010100407081,3. Adults 16-65 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,81,2,6
150101010100407081,4. People over 65 years old,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,81,0,
150101010100407111,1. Children 0-5 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,111,0,
150101010100407111,2. Children 6-15 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,111,0,
150101010100407111,3. Adults 16-65 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,111,1,1
150101010100407111,4. People over 65 years old,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,111,0,
150101010100407121,1. Children 0-5 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,121,0,
150101010100407121,2. Children 6-15 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,121,1,1
150101010100407121,3. Adults 16-65 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,121,1,1
150101010100407121,4. People over 65 years old,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,121,0,
150101010100407141,1. Children 0-5 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,141,1,3
150101010100407141,2. Children 6-15 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,141,0,
150101010100407141,3. Adults 16-65 years,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,141,6,30
150101010100407141,4. People over 65 years old,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,141,0,
150101010100620007,1. Children 0-5 years,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,7,0,
150101010100620007,2. Children 6-15 years,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,7,0,
150101010100620007,3. Adults 16-65 years,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,7,4,4
150101010100620007,4. People over 65 years old,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,7,0,
150101010100620015,1. Children 0-5 years,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,15,0,
150101010100620015,2. Children 6-15 years,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,15,0,
150101010100620015,3. Adults 16-65 years,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,15,7,7
150101010100620015,4. People over 65 years old,150101010100620,2. URBAN,135.5239382239382,15. DIRE DAWA,01,01,1,1,006,20,15,0,
150101010100807101,1. Children 0-5 years,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,101,0,
150101010100807101,2. Children 6-15 years,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,101,0,
150101010100807101,3. Adults 16-65 years,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,101,2,2
150101010100807101,4. People over 65 years old,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,101,0,
150101010100807263,1. Children 0-5 years,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,263,0,
150101010100807263,2. Children 6-15 years,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,263,0,
150101010100807263,3. Adults 16-65 years,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,263,2,4
150101010100807263,4. People over 65 years old,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,263,0,
150101010100822094,1. Children 0-5 years,150101010100822,2. URBAN,186.6838952972493,15. DIRE DAWA,01,01,1,1,008,22,94,0,
150101010100822094,2. Children 6-15 years,150101010100822,2. URBAN,186.6838952972493,15. DIRE DAWA,01,01,1,1,008,22,94,0,
150101010100822094,3. Adults 16-65 years,150101010100822,2. URBAN,186.6838952972493,15. DIRE DAWA,01,01,1,1,008,22,94,0,
