household_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s8q01,s8q02a,s8q02b,s8q02c,s8q02d,s8q02e,s8q02f,s8q02g,s8q02h,s8q03a,s8q03b,s8q04,s8q05a,s8q05b,s8q05c,s8q06,s8q07__1,s8q07__2,s8q07__3,s8q07__4,s8q07__5,s8q07__6,s8q07__7,s8q07__8,s8q07__9,s8q07__10,s8q07__11,s8q07__12,s8q07__13,s8q07__14,s8q08_1,s8q08_2,s8q08_3,s8q08_os
010107010100213106,010107010100213,2. URBAN,1490.528251663642,1. TIGRAY,01,07,1,1,002,13,106,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010107010100213114,010107010100213,2. URBAN,1490.528251663642,1. TIGRAY,01,07,1,1,002,13,114,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218003,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,3,1. YES,5,2,1,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218017,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,17,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218031,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,31,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218045,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,45,2. NO,2,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218059,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,59,2. NO,2,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218073,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,73,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218087,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,87,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218101,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,101,1. YES,7,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
010108010100218115,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,115,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218129,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,129,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218143,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,143,1. YES,7,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218157,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,157,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218171,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,171,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218185,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,185,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010108010100218199,010108010100218,2. URBAN,1330.009824561403,1. TIGRAY,01,08,1,1,002,18,199,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806007,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,7,2. NO,7,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806013,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,13,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806019,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,19,2. NO,0,0,0,0,0,0,0,0,3,0,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806023,010201088801806,1. RURAL,3070.07102425876,1. TIGRAY,02,01,8,88,018,06,23,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806028,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,28,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806037,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,37,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806046,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,46,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,
010201088801806057,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,57,1. YES,2,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806061,010201088801806,1. RURAL,3070.07102425876,1. TIGRAY,02,01,8,88,018,06,61,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806065,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,65,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
010201088801806075,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,75,2. NO,0,3,2,0,0,0,0,0,3,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010201088801806083,010201088801806,1. RURAL,1751.077547169811,1. TIGRAY,02,01,8,88,018,06,83,2. NO,0,0,0,0,0,0,0,0,3,6,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010202088801509012,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,12,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010202088801509028,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,28,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010202088801509044,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,44,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010202088801509060,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,60,1. YES,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
010202088801509076,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,76,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010202088801509092,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,92,1. YES,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
010202088801509108,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,108,2. NO,0,0,0,0,0,0,0,0,2,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010202088801509124,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,124,2. NO,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
010202088801509140,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,140,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010202088801509156,010202088801509,1. RURAL,2483.181944922548,1. TIGRAY,02,02,8,88,015,09,156,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
010203020100103005,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,5,2. NO,0,1,1,1,1,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103016,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,16,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103027,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,27,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103038,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,38,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103049,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,49,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103060,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,60,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103071,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,71,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103082,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,82,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103093,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,93,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103104,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,104,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103115,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,115,1. YES,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103126,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,126,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103137,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,137,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103148,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,148,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203020100103159,010203020100103,2. URBAN,1338.407676650189,1. TIGRAY,02,03,2,1,001,03,159,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910011,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,11,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910025,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,25,2. NO,2,3,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910039,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,39,2. NO,4,0,3,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910053,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,53,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910067,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,67,2. NO,2,1,1,0,3,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910081,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,81,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910095,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,95,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910109,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,109,2. NO,2,3,1,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910123,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,123,2. NO,1,2,1,1,1,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010203088800910137,010203088800910,1. RURAL,2514.627852004111,1. TIGRAY,02,03,8,88,009,10,137,2. NO,3,2,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010204088800713009,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,9,2. NO,2,0,0,0,1,0,0,0,3,3,1. YES,,,,1. YES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
010204088800713019,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,19,1. YES,2,0,2,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,4. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO LACK OF FARM INPUTS,
010204088800713029,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,29,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010204088800713039,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,39,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010204088800713049,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,49,1. YES,2,0,0,0,0,1,0,0,3,3,1. YES,,,,1. YES,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO LACK OF FARM INPUTS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
010204088800713059,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,59,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010204088800713069,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,69,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010204088800713079,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,79,1. YES,1,0,0,0,2,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010204088800713089,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,89,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010204088800713099,010204088800713,1. RURAL,2689.693413533834,1. TIGRAY,02,04,8,88,007,13,99,2. NO,2,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106010,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,10,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,2. NO,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. NO,,,,,,,,,,,,,,,,,,
010205088801106024,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,24,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106039,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,39,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106054,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,54,2. NO,0,0,0,0,0,0,0,0,3,0,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106068,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,68,2. NO,0,0,0,0,0,0,0,0,3,0,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106082,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,82,2. NO,0,0,0,0,0,0,0,0,1,99. NO PEOPLE IN THE AGE GROUP,2. NO,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. NO,,,,,,,,,,,,,,,,,,
010205088801106100,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,100,1. YES,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106125,010205088801106,1. RURAL,3991.017029328287,1. TIGRAY,02,05,8,88,011,06,125,2. NO,0,0,0,0,0,0,0,0,3,0,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106127,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,127,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106148,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,148,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106167,010205088801106,1. RURAL,2538.286830652791,1. TIGRAY,02,05,8,88,011,06,167,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010205088801106203,010205088801106,1. RURAL,3991.017029328287,1. TIGRAY,02,05,8,88,011,06,203,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508003,010206088801508,1. RURAL,510.7148910411623,1. TIGRAY,02,06,8,88,015,08,3,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508009,010206088801508,1. RURAL,510.7148910411623,1. TIGRAY,02,06,8,88,015,08,9,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508012,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,12,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508024,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,24,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508036,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,36,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508048,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,48,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508060,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,60,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508072,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,72,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508084,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,84,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508100,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,100,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508112,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,112,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010206088801508125,010206088801508,1. RURAL,2471.860072639226,1. TIGRAY,02,06,8,88,015,08,125,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010207088802009008,010207088802009,1. RURAL,2948.471027154664,1. TIGRAY,02,07,8,88,020,09,8,2. NO,3,3,1,2,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010207088802009022,010207088802009,1. RURAL,2948.471027154664,1. TIGRAY,02,07,8,88,020,09,22,1. YES,5,6,2,3,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,,
010207088802009036,010207088802009,1. RURAL,2948.471027154664,1. TIGRAY,02,07,8,88,020,09,36,1. YES,5,5,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
010207088802009050,010207088802009,1. RURAL,2948.471027154664,1. TIGRAY,02,07,8,88,020,09,50,1. YES,6,5,2,2,1,0,0,0,2,2,1. YES,,,,1. YES,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,
010207088802009066,010207088802009,1. RURAL,2948.471027154664,1. TIGRAY,02,07,8,88,020,09,66,2. NO,7,7,5,3,3,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",
