holder_id,household_id,s1q00,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s1q01,s1q02,s1q03,s1q04,s1q05
07160108880040400801,071601088800404008,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,42,1. MALE,3. Both livestock and crop production,1. YES
07160108880040400801,071601088800404008,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
07160108880040400801,071601088800404008,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,18,1. MALE,4. none ,
07160108880040400801,071601088800404008,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,16,2. FEMALE,4. none ,
07160108880040400801,071601088800404008,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,1. MALE,4. none ,
07160108880040400801,071601088800404008,6,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,12,2. FEMALE,4. none ,
07160108880040400801,071601088800404008,7,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,1. MALE,4. none ,
07160108880040400801,071601088800404008,8,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,1. MALE,,
07160108880040400801,071601088800404008,9,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,1. MALE,,
07160108880040400801,071601088800404008,10,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,4,1. MALE,,
07160108880040400801,071601088800404008,11,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,2,2. FEMALE,,
07160108880040401801,071601088800404018,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,18,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,1. MALE,3. Both livestock and crop production,1. YES
07160108880040401801,071601088800404018,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,18,1,3. Both livestock and crop production,**CONFIDENTIAL**,28,2. FEMALE,4. none ,
07160108880040401801,071601088800404018,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,18,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,1. MALE,,
07160108880040401801,071601088800404018,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,18,1,3. Both livestock and crop production,**CONFIDENTIAL**,4,1. MALE,,
07160108880040401801,071601088800404018,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,18,1,3. Both livestock and crop production,**CONFIDENTIAL**,2,1. MALE,,
07160108880040402801,071601088800404028,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,56,1. MALE,3. Both livestock and crop production,1. YES
07160108880040402801,071601088800404028,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
07160108880040402801,071601088800404028,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,25,1. MALE,4. none ,
07160108880040402801,071601088800404028,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,22,2. FEMALE,4. none ,
07160108880040402801,071601088800404028,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,16,2. FEMALE,4. none ,
07160108880040402801,071601088800404028,6,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,2. FEMALE,4. none ,
07160108880040402801,071601088800404028,7,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,2. FEMALE,,
07160108880040402801,071601088800404028,8,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,1. MALE,,
07160108880040402801,071601088800404028,9,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2. FEMALE,,
07160108880040403801,071601088800404038,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,38,1,3. Both livestock and crop production,**CONFIDENTIAL**,34,2. FEMALE,3. Both livestock and crop production,1. YES
07160108880040403801,071601088800404038,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,38,1,3. Both livestock and crop production,**CONFIDENTIAL**,16,2. FEMALE,4. none ,
07160108880040403801,071601088800404038,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,38,1,3. Both livestock and crop production,**CONFIDENTIAL**,13,2. FEMALE,4. none ,
07160108880040403801,071601088800404038,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,38,1,3. Both livestock and crop production,**CONFIDENTIAL**,11,2. FEMALE,4. none ,
07160108880040403801,071601088800404038,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,38,1,3. Both livestock and crop production,**CONFIDENTIAL**,9,1. MALE,,
07160108880040403801,071601088800404038,6,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,38,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,1. MALE,,
07160108880040403801,071601088800404038,7,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,38,1,3. Both livestock and crop production,**CONFIDENTIAL**,4,1. MALE,,
07160108880040404801,071601088800404048,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,26,1. MALE,3. Both livestock and crop production,1. YES
07160108880040404801,071601088800404048,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,20,2. FEMALE,4. none ,
07160108880040404801,071601088800404048,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,16,2. FEMALE,4. none ,
07160108880040404801,071601088800404048,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
07160108880040405801,071601088800404058,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,58,1. MALE,3. Both livestock and crop production,1. YES
07160108880040405801,071601088800404058,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,38,2. FEMALE,4. none ,
07160108880040405801,071601088800404058,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,22,2. FEMALE,4. none ,
07160108880040405801,071601088800404058,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,20,1. MALE,4. none ,
07160108880040405801,071601088800404058,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,17,1. MALE,4. none ,
07160108880040405801,071601088800404058,6,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
07160108880040405801,071601088800404058,7,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,62,2. FEMALE,4. none ,
07160108880040406801,071601088800404068,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,68,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,3. Both livestock and crop production,1. YES
07160108880040406801,071601088800404068,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,68,1,3. Both livestock and crop production,**CONFIDENTIAL**,21,1. MALE,4. none ,
07160108880040406801,071601088800404068,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,68,1,3. Both livestock and crop production,**CONFIDENTIAL**,16,1. MALE,4. none ,
07160108880040406801,071601088800404068,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,68,1,3. Both livestock and crop production,**CONFIDENTIAL**,13,2. FEMALE,4. none ,
07160108880040406801,071601088800404068,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,68,1,3. Both livestock and crop production,**CONFIDENTIAL**,11,1. MALE,4. none ,
07160108880040407801,071601088800404078,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,78,1,3. Both livestock and crop production,**CONFIDENTIAL**,54,2. FEMALE,3. Both livestock and crop production,1. YES
07160108880040407801,071601088800404078,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,78,1,3. Both livestock and crop production,**CONFIDENTIAL**,65,2. FEMALE,4. none ,
07160108880040407801,071601088800404078,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,78,1,3. Both livestock and crop production,**CONFIDENTIAL**,25,1. MALE,4. none ,
07160108880040407801,071601088800404078,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,78,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,1. MALE,4. none ,
07160108880040407801,071601088800404078,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,78,1,3. Both livestock and crop production,**CONFIDENTIAL**,22,2. FEMALE,4. none ,
07160108880040408801,071601088800404088,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,48,1. MALE,3. Both livestock and crop production,1. YES
07160108880040408801,071601088800404088,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,33,2. FEMALE,4. none ,
07160108880040408801,071601088800404088,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,26,2. FEMALE,4. none ,
07160108880040408801,071601088800404088,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,20,1. MALE,4. none ,
07160108880040408801,071601088800404088,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,18,2. FEMALE,4. none ,
07160108880040408801,071601088800404088,6,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
07160108880040408801,071601088800404088,7,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,12,2. FEMALE,4. none ,
07160108880040408801,071601088800404088,8,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,88,1,3. Both livestock and crop production,**CONFIDENTIAL**,2,2. FEMALE,,
07160108880040409801,071601088800404098,1,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,98,1,3. Both livestock and crop production,**CONFIDENTIAL**,42,1. MALE,3. Both livestock and crop production,1. YES
07160108880040409801,071601088800404098,2,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,98,1,3. Both livestock and crop production,**CONFIDENTIAL**,32,2. FEMALE,4. none ,
07160108880040409801,071601088800404098,3,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,98,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
07160108880040409801,071601088800404098,4,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,98,1,3. Both livestock and crop production,**CONFIDENTIAL**,12,1. MALE,4. none ,
07160108880040409801,071601088800404098,5,071601088800404,1. RURAL,6663.638377192982,7. SNNP,16,01,8,88,004,04,98,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,1. MALE,,
07160108880490401201,071601088804904012,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,32,1. MALE,3. Both livestock and crop production,1. YES
07160108880490401201,071601088804904012,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,2. FEMALE,4. none ,
07160108880490401201,071601088804904012,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,1. MALE,,
07160108880490401201,071601088804904012,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,5,2. FEMALE,,
07160108880490401201,071601088804904012,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,50,2. FEMALE,4. none ,
07160108880490402401,071601088804904024,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,38,1. MALE,3. Both livestock and crop production,1. YES
07160108880490402401,071601088804904024,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,33,2. FEMALE,4. none ,
07160108880490402401,071601088804904024,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,2. FEMALE,4. none ,
07160108880490402401,071601088804904024,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,2. FEMALE,4. none ,
07160108880490402401,071601088804904024,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,7,2. FEMALE,,
07160108880490402401,071601088804904024,6,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,4,2. FEMALE,,
07160108880490402401,071601088804904024,7,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,0,1. MALE,,
07160108880490402401,071601088804904024,8,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,24,1,3. Both livestock and crop production,**CONFIDENTIAL**,68,2. FEMALE,4. none ,
07160108880490403601,071601088804904036,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,36,1,1. crop production only,**CONFIDENTIAL**,45,2. FEMALE,3. Both livestock and crop production,1. YES
07160108880490403601,071601088804904036,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,36,1,1. crop production only,**CONFIDENTIAL**,30,1. MALE,4. none ,
07160108880490403601,071601088804904036,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,36,1,1. crop production only,**CONFIDENTIAL**,17,1. MALE,4. none ,
07160108880490404801,071601088804904048,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,42,1. MALE,3. Both livestock and crop production,1. YES
07160108880490404801,071601088804904048,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
07160108880490404801,071601088804904048,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,2. FEMALE,4. none ,
07160108880490404801,071601088804904048,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,2. FEMALE,4. none ,
07160108880490404801,071601088804904048,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,48,1,3. Both livestock and crop production,**CONFIDENTIAL**,7,1. MALE,,
07160108880490406001,071601088804904060,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,37,1. MALE,3. Both livestock and crop production,1. YES
07160108880490406001,071601088804904060,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
07160108880490406001,071601088804904060,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,17,1. MALE,4. none ,
07160108880490406001,071601088804904060,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,1. MALE,4. none ,
07160108880490406001,071601088804904060,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,2. FEMALE,4. none ,
07160108880490406001,071601088804904060,6,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,2. FEMALE,,
07160108880490406001,071601088804904060,7,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
07160108880490406001,071601088804904060,8,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,1. MALE,,
07160108880490407201,071601088804904072,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,72,1,3. Both livestock and crop production,**CONFIDENTIAL**,38,1. MALE,3. Both livestock and crop production,1. YES
07160108880490407201,071601088804904072,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,72,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
07160108880490407201,071601088804904072,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,72,1,3. Both livestock and crop production,**CONFIDENTIAL**,13,2. FEMALE,4. none ,
07160108880490407201,071601088804904072,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,72,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,1. MALE,4. none ,
07160108880490407201,071601088804904072,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,72,1,3. Both livestock and crop production,**CONFIDENTIAL**,7,2. FEMALE,,
07160108880490407201,071601088804904072,6,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,72,1,3. Both livestock and crop production,**CONFIDENTIAL**,5,2. FEMALE,,
07160108880490407201,071601088804904072,7,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,72,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2. FEMALE,,
07160108880490408401,071601088804904084,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,84,1,3. Both livestock and crop production,**CONFIDENTIAL**,45,1. MALE,3. Both livestock and crop production,1. YES
07160108880490408401,071601088804904084,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,84,1,3. Both livestock and crop production,**CONFIDENTIAL**,40,2. FEMALE,4. none ,
07160108880490408401,071601088804904084,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,84,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,1. MALE,4. none ,
07160108880490408401,071601088804904084,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,84,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,1. MALE,,
07160108880490408401,071601088804904084,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,84,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2. FEMALE,,
07160108880490409601,071601088804904096,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,48,1. MALE,3. Both livestock and crop production,1. YES
07160108880490409601,071601088804904096,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,43,2. FEMALE,4. none ,
07160108880490409601,071601088804904096,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,22,1. MALE,4. none ,
07160108880490409601,071601088804904096,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,17,1. MALE,4. none ,
07160108880490409601,071601088804904096,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,17,2. FEMALE,4. none ,
07160108880490409601,071601088804904096,6,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,1. MALE,4. none ,
07160108880490409601,071601088804904096,7,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,1. MALE,4. none ,
07160108880490409601,071601088804904096,8,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,7,2. FEMALE,,
07160108880490409601,071601088804904096,9,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,1. MALE,,
07160108880490409601,071601088804904096,10,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,96,1,3. Both livestock and crop production,**CONFIDENTIAL**,64,2. FEMALE,4. none ,
07160108880490410801,071601088804904108,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,108,1,1. crop production only,**CONFIDENTIAL**,52,1. MALE,3. Both livestock and crop production,1. YES
07160108880490410801,071601088804904108,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,108,1,1. crop production only,**CONFIDENTIAL**,42,2. FEMALE,4. none ,
07160108880490410801,071601088804904108,3,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,108,1,1. crop production only,**CONFIDENTIAL**,15,2. FEMALE,4. none ,
07160108880490410801,071601088804904108,4,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,108,1,1. crop production only,**CONFIDENTIAL**,10,2. FEMALE,4. none ,
07160108880490410801,071601088804904108,5,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,108,1,1. crop production only,**CONFIDENTIAL**,7,2. FEMALE,,
07160108880490410801,071601088804904108,6,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,108,1,1. crop production only,**CONFIDENTIAL**,25,1. MALE,4. none ,
07160108880490412001,071601088804904120,1,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,120,1,3. Both livestock and crop production,**CONFIDENTIAL**,62,2. FEMALE,3. Both livestock and crop production,1. YES
07160108880490412001,071601088804904120,2,071601088804904,1. RURAL,6960.761646825397,7. SNNP,16,01,8,88,049,04,120,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
07170108880230101101,071701088802301011,1,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,11,1,3. Both livestock and crop production,**CONFIDENTIAL**,30,2. FEMALE,3. Both livestock and crop production,1. YES
07170108880230101101,071701088802301011,2,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,11,1,3. Both livestock and crop production,**CONFIDENTIAL**,12,2. FEMALE,4. none ,
07170108880230101101,071701088802301011,3,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,11,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,2. FEMALE,4. none ,
07170108880230102301,071701088802301023,1,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,32,1. MALE,3. Both livestock and crop production,1. YES
07170108880230102301,071701088802301023,2,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,31,2. FEMALE,2. livestock only ,2. NO
07170108880230102301,071701088802301023,3,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,17,2. FEMALE,4. none ,
07170108880230102301,071701088802301023,4,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,16,2. FEMALE,4. none ,
07170108880230102301,071701088802301023,5,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,12,2. FEMALE,4. none ,
07170108880230102301,071701088802301023,6,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,1. MALE,,
07170108880230102301,071701088802301023,7,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,1. MALE,,
07170108880230102301,071701088802301023,8,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,1. MALE,,
