"household_id","ea_id","saq14","pw_w4","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","saq09","saq11","saq12","saq13","saq17","saq18","InterviewStart","saq21"
"140202010200210120","140202010200210",2,1220.93076923077,14,"02","02",1,2,"002","10",120,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T11:06:41","**CONFIDENTIAL**"
"140202010200210130","140202010200210",2,1220.93076923077,14,"02","02",1,2,"002","10",130,10,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T11:08:25","**CONFIDENTIAL**"
"140202010200210140","140202010200210",2,1220.93076923077,14,"02","02",1,2,"002","10",140,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T11:15:00","**CONFIDENTIAL**"
"140202010200210150","140202010200210",2,1220.93076923077,14,"02","02",1,2,"002","10",150,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T12:00:44","**CONFIDENTIAL**"
"140205010200504003","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",3,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T08:01:04","**CONFIDENTIAL**"
"140205010200504012","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",12,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T11:45:48","**CONFIDENTIAL**"
"140205010200504021","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",21,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T12:24:38","**CONFIDENTIAL**"
"140205010200504030","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",30,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T11:17:05","**CONFIDENTIAL**"
"140205010200504039","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",39,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T13:30:45","**CONFIDENTIAL**"
"140205010200504048","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",48,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T12:19:58","**CONFIDENTIAL**"
"140205010200504057","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",57,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T14:18:36","**CONFIDENTIAL**"
"140205010200504066","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",66,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T11:42:31","**CONFIDENTIAL**"
"140205010200504075","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",75,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T08:44:19","**CONFIDENTIAL**"
"140205010200504084","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",84,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T09:26:28","**CONFIDENTIAL**"
"140205010200504093","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",93,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T10:00:32","**CONFIDENTIAL**"
"140205010200504102","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",102,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T09:08:04","**CONFIDENTIAL**"
"140205010200504111","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",111,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T09:18:48","**CONFIDENTIAL**"
"140205010200504120","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",120,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T11:12:47","**CONFIDENTIAL**"
"140205010200504129","140205010200504",2,1130.79494062984,14,"02","05",1,2,"005","04",129,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T11:40:01","**CONFIDENTIAL**"
"140208010200823004","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",4,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-27T22:36:07","**CONFIDENTIAL**"
"140208010200823015","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",15,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-28T22:26:34","**CONFIDENTIAL**"
"140208010200823026","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",26,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-04T21:40:57","**CONFIDENTIAL**"
"140208010200823037","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",37,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-25T22:31:07","**CONFIDENTIAL**"
"140208010200823048","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",48,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-19T22:52:56","**CONFIDENTIAL**"
"140208010200823059","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",59,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-21T23:15:08","**CONFIDENTIAL**"
"140208010200823070","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",70,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-31T21:10:01","**CONFIDENTIAL**"
"140208010200823081","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",81,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-23T23:32:51","**CONFIDENTIAL**"
"140208010200823092","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",92,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-29T22:57:10","**CONFIDENTIAL**"
"140208010200823103","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",103,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-02T22:16:50","**CONFIDENTIAL**"
"140208010200823114","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",114,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-20T22:46:36","**CONFIDENTIAL**"
"140208010200823125","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",125,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-03T16:03:04","**CONFIDENTIAL**"
"140208010200823136","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",136,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-30T21:07:35","**CONFIDENTIAL**"
"140208010200823147","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",147,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-05T21:29:36","**CONFIDENTIAL**"
"140208010200823158","140208010200823",2,1220.93076923077,14,"02","08",1,2,"008","23",158,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-26T22:24:10","**CONFIDENTIAL**"
"140301010300138003","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",3,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-24T09:58:13","**CONFIDENTIAL**"
"140301010300138011","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",11,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-24T13:16:33","**CONFIDENTIAL**"
"140301010300138019","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",19,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-23T10:01:53","**CONFIDENTIAL**"
"140301010300138027","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",27,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-20T15:25:28","**CONFIDENTIAL**"
"140301010300138035","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",35,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-14T16:07:10","**CONFIDENTIAL**"
"140301010300138043","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",43,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-15T10:43:16","**CONFIDENTIAL**"
"140301010300138051","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",51,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-16T13:03:08","**CONFIDENTIAL**"
"140301010300138059","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",59,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-16T14:27:55","**CONFIDENTIAL**"
"140301010300138067","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",67,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-24T11:53:47","**CONFIDENTIAL**"
"140301010300138075","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",75,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-19T09:34:13","**CONFIDENTIAL**"
"140301010300138083","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",83,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-20T14:15:59","**CONFIDENTIAL**"
"140301010300138091","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",91,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-14T14:37:54","**CONFIDENTIAL**"
"140301010300138099","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",99,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-17T11:58:49","**CONFIDENTIAL**"
"140301010300138107","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",107,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-17T10:16:43","**CONFIDENTIAL**"
"140301010300138123","140301010300138",2,998.943356643357,14,"03","01",1,3,"001","38",123,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-28T16:59:27","**CONFIDENTIAL**"
"140303010300315001","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",1,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-08T09:18:51","**CONFIDENTIAL**"
"140303010300315011","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",11,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-11T00:11:14","**CONFIDENTIAL**"
"140303010300315021","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",21,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-11T19:32:03","**CONFIDENTIAL**"
"140303010300315031","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",31,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-12T00:54:28","**CONFIDENTIAL**"
"140303010300315041","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",41,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-12T01:16:35","**CONFIDENTIAL**"
"140303010300315051","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",51,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-14T10:16:45","**CONFIDENTIAL**"
"140303010300315061","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",61,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-11T15:19:55","**CONFIDENTIAL**"
"140303010300315071","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",71,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-14T19:13:21","**CONFIDENTIAL**"
"140303010300315081","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",81,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-14T00:16:43","**CONFIDENTIAL**"
"140303010300315091","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",91,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-14T20:49:08","**CONFIDENTIAL**"
"140303010300315101","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",101,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-14T12:30:21","**CONFIDENTIAL**"
"140303010300315111","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",111,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-17T13:08:30","**CONFIDENTIAL**"
"140303010300315121","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",121,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-18T02:00:28","**CONFIDENTIAL**"
"140303010300315131","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",131,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-17T23:20:21","**CONFIDENTIAL**"
"140303010300315141","140303010300315",2,1267.59054385105,14,"03","03",1,3,"003","15",141,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-18T00:39:09","**CONFIDENTIAL**"
"140303010300329004","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",4,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T10:05:03","**CONFIDENTIAL**"
"140303010300329005","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",5,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T09:21:43","**CONFIDENTIAL**"
"140303010300329015","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",15,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-14T11:49:20","**CONFIDENTIAL**"
"140303010300329016","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",16,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T13:24:39","**CONFIDENTIAL**"
"140303010300329028","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",28,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T10:55:51","**CONFIDENTIAL**"
"140303010300329040","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",40,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T09:46:55","**CONFIDENTIAL**"
"140303010300329064","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",64,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T09:46:37","**CONFIDENTIAL**"
"140303010300329076","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",76,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T08:42:05","**CONFIDENTIAL**"
"140303010300329088","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",88,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T09:53:05","**CONFIDENTIAL**"
"140303010300329100","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",100,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T10:10:30","**CONFIDENTIAL**"
"140303010300329124","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",124,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T09:39:28","**CONFIDENTIAL**"
"140303010300329136","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",136,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-11T14:21:46","**CONFIDENTIAL**"
"140303010300329148","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",148,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-11T11:47:58","**CONFIDENTIAL**"
"140303010300329160","140303010300329",2,1370.7382255781,14,"03","03",1,3,"003","29",160,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-14T10:27:51","**CONFIDENTIAL**"
"140305010300533013","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",13,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-04T07:16:18","**CONFIDENTIAL**"
"140305010300533026","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",26,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T07:59:14","**CONFIDENTIAL**"
"140305010300533039","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",39,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T14:28:07","**CONFIDENTIAL**"
"140305010300533052","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",52,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-09T08:42:06","**CONFIDENTIAL**"
"140305010300533065","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",65,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-19T09:34:22","**CONFIDENTIAL**"
"140305010300533078","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",78,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T14:57:38","**CONFIDENTIAL**"
"140305010300533091","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",91,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T09:08:07","**CONFIDENTIAL**"
"140305010300533104","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",104,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-05T08:29:33","**CONFIDENTIAL**"
"140305010300533117","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",117,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T09:01:13","**CONFIDENTIAL**"
"140305010300533130","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",130,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T10:34:07","**CONFIDENTIAL**"
"140305010300533143","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",143,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T09:12:17","**CONFIDENTIAL**"
"140305010300533156","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",156,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T09:11:13","**CONFIDENTIAL**"
"140305010300533169","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",169,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T14:43:10","**CONFIDENTIAL**"
"140305010300533182","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",182,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-18T10:03:07","**CONFIDENTIAL**"
"140305010300533195","140305010300533",2,1282.90695041,14,"03","05",1,3,"005","33",195,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-27T08:59:06","**CONFIDENTIAL**"
"140307010300706006","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",6,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T13:13:13","**CONFIDENTIAL**"
"140307010300706014","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",14,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T13:01:57","**CONFIDENTIAL**"
"140307010300706022","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",22,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T14:07:02","**CONFIDENTIAL**"
"140307010300706030","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",30,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","##N/A##","**CONFIDENTIAL**"
"140307010300706038","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",38,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-06T12:05:32","**CONFIDENTIAL**"
"140307010300706046","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",46,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T09:48:45","**CONFIDENTIAL**"
"140307010300706054","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",54,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T11:59:36","**CONFIDENTIAL**"
"140307010300706062","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",62,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T13:40:27","**CONFIDENTIAL**"
"140307010300706070","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",70,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T10:09:04","**CONFIDENTIAL**"
"140307010300706078","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",78,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-06T10:33:01","**CONFIDENTIAL**"
"140307010300706086","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",86,12,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T12:02:08","**CONFIDENTIAL**"
"140307010300706094","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",94,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T10:58:26","**CONFIDENTIAL**"
"140307010300706102","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",102,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T09:20:47","**CONFIDENTIAL**"
"140307010300706118","140307010300706",2,1089.8241094476,14,"03","07",1,3,"007","06",118,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T12:22:25","**CONFIDENTIAL**"
"140309010300913005","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",5,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-21T10:21:00","**CONFIDENTIAL**"
"140309010300913016","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",16,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-25T09:42:05","**CONFIDENTIAL**"
