household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,key,roster_key,submissiondate
150101010101013139,2,No,Yes,Female,25,,2. Spouse,,uuid:a6d15632-6071-4c83-b10d-1f669b99261e,uuid:a6d15632-6071-4c83-b10d-1f669b99261e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-23T17:01:01Z
150101010101013154,1,No,Yes,Female,90,,1. Head,,uuid:0746da57-8f09-428c-b5b9-e26e11f37787,uuid:0746da57-8f09-428c-b5b9-e26e11f37787/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-23T17:01:04Z
150101010101013169,1,No,Yes,Male,33,,1. Head,,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-23T17:01:09Z
150101010101013169,2,No,Yes,Female,24,,2. Spouse,,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-23T17:01:09Z
150101010101013169,3,No,Yes,Female,5,,3. Son/Daughter,,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-23T17:01:09Z
150101010101013169,4,Yes,Yes,Female,90,,11. Brother/Sister-in-Law,,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-23T17:01:09Z
150101010101013169,5,Yes,Yes,Female,55,,5. Father/Mother,,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-23T17:01:09Z
150101010101013169,6,Yes,Yes,Male,35,,2. Spouse,,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d,uuid:19b6fb89-12a4-4130-a3c1-869aa79f430d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-23T17:01:09Z
150101010101013184,1,No,Yes,Male,25,,1. Head,,uuid:49fe5217-ce16-486d-aca6-b4d1e5b99c23,uuid:49fe5217-ce16-486d-aca6-b4d1e5b99c23/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-23T17:01:06Z
150101010101013184,2,No,Yes,Female,18,,2. Spouse,,uuid:49fe5217-ce16-486d-aca6-b4d1e5b99c23,uuid:49fe5217-ce16-486d-aca6-b4d1e5b99c23/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-23T17:01:06Z
150101010101013199,1,No,Yes,Male,35,,1. Head,,uuid:0fc93fe9-f9c0-43c3-b827-852a2c16d7f5,uuid:0fc93fe9-f9c0-43c3-b827-852a2c16d7f5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T11:34:43Z
150101010101013199,2,No,Yes,Female,34,,2. Spouse,,uuid:0fc93fe9-f9c0-43c3-b827-852a2c16d7f5,uuid:0fc93fe9-f9c0-43c3-b827-852a2c16d7f5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T11:34:43Z
150101010101013214,1,No,Yes,Male,38,,1. Head,,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-23T17:01:07Z
150101010101013214,2,No,Yes,Female,32,,2. Spouse,,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-23T17:01:07Z
150101010101013214,3,No,Yes,Female,4,6,3. Son/Daughter,,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-23T17:01:07Z
150101010101013214,4,No,Yes,Female,1,8,3. Son/Daughter,,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4,uuid:b40d733e-431a-4469-b938-8b0463a2fbf4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-23T17:01:07Z
150101010101026002,1,No,Yes,Male,32,,1. Head,,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T11:34:44Z
150101010101026002,2,No,Yes,Female,26,,2. Spouse,,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T11:34:44Z
150101010101026002,3,No,Yes,Male,7,,3. Son/Daughter,,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T11:34:44Z
150101010101026002,4,No,Yes,Female,3,2,3. Son/Daughter,,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T11:34:44Z
150101010101026002,5,No,Yes,Female,3,2,3. Son/Daughter,,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8,uuid:3bbf2d6b-f372-481e-9d32-939cec248ca8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T11:34:44Z
150101010101026014,1,No,Yes,Male,64,,1. Head,,uuid:712a02f5-0405-48b0-860e-5b912db633a1,uuid:712a02f5-0405-48b0-860e-5b912db633a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T11:34:47Z
150101010101026014,2,No,Yes,Female,53,,2. Spouse,,uuid:712a02f5-0405-48b0-860e-5b912db633a1,uuid:712a02f5-0405-48b0-860e-5b912db633a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T11:34:47Z
150101010101026014,6,No,Yes,Female,12,,8. Uncle/Aunt,,uuid:712a02f5-0405-48b0-860e-5b912db633a1,uuid:712a02f5-0405-48b0-860e-5b912db633a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T11:34:47Z
150101010101026014,7,No,Yes,Female,3,9,6. Sister/Brother,,uuid:712a02f5-0405-48b0-860e-5b912db633a1,uuid:712a02f5-0405-48b0-860e-5b912db633a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T11:34:47Z
150101010101026014,8,Yes,Yes,Female,39,,3. Son/Daughter,,uuid:712a02f5-0405-48b0-860e-5b912db633a1,uuid:712a02f5-0405-48b0-860e-5b912db633a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T11:34:47Z
150101010101026014,9,Yes,Yes,Female,20,,3. Son/Daughter,,uuid:712a02f5-0405-48b0-860e-5b912db633a1,uuid:712a02f5-0405-48b0-860e-5b912db633a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-24T11:34:47Z
150101010101026028,1,No,Yes,Female,54,,1. Head,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T11:34:46Z
150101010101026028,2,No,Yes,Female,38,,3. Son/Daughter,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T11:34:46Z
150101010101026028,4,No,Yes,Male,30,,3. Son/Daughter,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T11:34:46Z
150101010101026028,5,No,Yes,Male,17,,4. Grandchild,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T11:34:46Z
150101010101026028,6,No,Yes,Male,8,,3. Son/Daughter,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T11:34:46Z
150101010101026028,7,No,Yes,Male,12,,4. Grandchild,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-24T11:34:46Z
150101010101026028,8,No,Yes,Male,9,,4. Grandchild,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-24T11:34:46Z
150101010101026028,9,No,Yes,Male,5,,4. Grandchild,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-04-24T11:34:46Z
150101010101026028,10,No,Yes,Female,1,11,4. Grandchild,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-04-24T11:34:46Z
150101010101026028,11,No,No,Male,30,,3. Son/Daughter,,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf,uuid:c4d224e1-a2b2-4a93-9b4c-0b06adde94cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[10],2020-04-24T11:34:46Z
150101010101026042,1,No,Yes,Female,43,,1. Head,,uuid:166dca4d-8bad-42aa-82ca-8affd0410963,uuid:166dca4d-8bad-42aa-82ca-8affd0410963/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T16:54:21Z
150101010101026042,2,No,Yes,Male,20,,3. Son/Daughter,,uuid:166dca4d-8bad-42aa-82ca-8affd0410963,uuid:166dca4d-8bad-42aa-82ca-8affd0410963/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T16:54:21Z
150101010101026042,3,No,Yes,Female,17,,3. Son/Daughter,,uuid:166dca4d-8bad-42aa-82ca-8affd0410963,uuid:166dca4d-8bad-42aa-82ca-8affd0410963/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T16:54:21Z
150101010101026056,1,No,Yes,Male,30,,1. Head,,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T16:54:21Z
150101010101026056,2,No,Yes,Female,27,,2. Spouse,,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T16:54:21Z
150101010101026056,3,No,Yes,Female,24,,6. Sister/Brother,,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T16:54:21Z
150101010101026056,4,No,Yes,Female,18,,14. Servant,,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T16:54:21Z
150101010101026056,5,No,Yes,Female,2,6,3. Son/Daughter,,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2,uuid:d8473549-8aba-4df3-977c-4da4d5dc58b2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T16:54:21Z
150101010101026084,1,No,Yes,Male,53,,1. Head,,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:35Z
150101010101026084,2,No,Yes,Female,47,,2. Spouse,,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:35Z
150101010101026084,3,No,No,Female,21,,3. Son/Daughter,,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T16:46:35Z
150101010101026084,4,No,Yes,Male,14,,3. Son/Daughter,,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-25T16:46:35Z
150101010101026084,5,No,No,Female,18,,14. Servant,,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e,uuid:408b213b-b6b1-4bfb-aef5-413f2fccb75e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-25T16:46:35Z
150101010101026112,1,No,Yes,Male,40,,1. Head,,uuid:6f0c7d1e-b9d1-4c9c-b193-145334f57fcf,uuid:6f0c7d1e-b9d1-4c9c-b193-145334f57fcf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T16:54:21Z
150101010101026154,1,No,Yes,Male,38,,1. Head,,uuid:41f21386-2210-4206-941e-86a588d13011,uuid:41f21386-2210-4206-941e-86a588d13011/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T16:54:23Z
150101010101026154,2,No,Yes,Female,28,,2. Spouse,,uuid:41f21386-2210-4206-941e-86a588d13011,uuid:41f21386-2210-4206-941e-86a588d13011/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T16:54:23Z
150101010101026154,4,No,Yes,Male,7,,3. Son/Daughter,,uuid:41f21386-2210-4206-941e-86a588d13011,uuid:41f21386-2210-4206-941e-86a588d13011/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T16:54:23Z
150101010101026154,5,No,Yes,Male,3,7,3. Son/Daughter,,uuid:41f21386-2210-4206-941e-86a588d13011,uuid:41f21386-2210-4206-941e-86a588d13011/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T16:54:23Z
150101010101026168,1,No,Yes,Male,40,,1. Head,,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T16:54:24Z
150101010101026168,2,No,Yes,Female,37,,2. Spouse,,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T16:54:24Z
150101010101026168,3,No,Yes,Female,20,,3. Son/Daughter,,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T16:54:24Z
150101010101026168,4,No,Yes,Male,16,,3. Son/Daughter,,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T16:54:24Z
150101010101026168,5,No,Yes,Female,9,,3. Son/Daughter,,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T16:54:24Z
150101010101026168,6,No,Yes,Male,22,,7. Niece/Nephew,,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492,uuid:3827c9e2-8ec2-4fab-842f-8d3efccff492/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-24T16:54:24Z
150101010101026196,1,No,Yes,Male,33,,1. Head,,uuid:a6367c13-1221-4f10-9d04-76733989d9bc,uuid:a6367c13-1221-4f10-9d04-76733989d9bc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T16:54:24Z
150101010101026196,2,No,Yes,Female,28,,2. Spouse,,uuid:a6367c13-1221-4f10-9d04-76733989d9bc,uuid:a6367c13-1221-4f10-9d04-76733989d9bc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T16:54:24Z
150101010101026196,3,No,Yes,Female,14,,7. Niece/Nephew,,uuid:a6367c13-1221-4f10-9d04-76733989d9bc,uuid:a6367c13-1221-4f10-9d04-76733989d9bc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T16:54:24Z
150101010101026196,4,Yes,Yes,Female,0,10,3. Son/Daughter,,uuid:a6367c13-1221-4f10-9d04-76733989d9bc,uuid:a6367c13-1221-4f10-9d04-76733989d9bc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T16:54:24Z
150101010110304011,1,No,Yes,Male,55,,1. Head,,uuid:d097c848-1724-4f82-8f6f-8dfcf3538a63,uuid:d097c848-1724-4f82-8f6f-8dfcf3538a63/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:36Z
150101010110304011,2,No,No,Female,50,,2. Spouse,,uuid:d097c848-1724-4f82-8f6f-8dfcf3538a63,uuid:d097c848-1724-4f82-8f6f-8dfcf3538a63/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:36Z
150101010110304011,3,No,Yes,Male,15,,3. Son/Daughter,,uuid:d097c848-1724-4f82-8f6f-8dfcf3538a63,uuid:d097c848-1724-4f82-8f6f-8dfcf3538a63/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T16:46:36Z
150101010110304029,1,No,Yes,Female,50,,1. Head,,uuid:1e1695e5-918e-47cb-aea3-99286321c16a,uuid:1e1695e5-918e-47cb-aea3-99286321c16a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T16:39:04Z
150101010110304029,2,No,Yes,Male,35,,6. Sister/Brother,,uuid:1e1695e5-918e-47cb-aea3-99286321c16a,uuid:1e1695e5-918e-47cb-aea3-99286321c16a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T16:39:04Z
150101010110304029,3,No,Yes,Female,30,,6. Sister/Brother,,uuid:1e1695e5-918e-47cb-aea3-99286321c16a,uuid:1e1695e5-918e-47cb-aea3-99286321c16a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T16:39:04Z
150101010110304029,4,No,Yes,Female,40,,6. Sister/Brother,,uuid:1e1695e5-918e-47cb-aea3-99286321c16a,uuid:1e1695e5-918e-47cb-aea3-99286321c16a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T16:39:04Z
150101010110304029,5,Yes,Yes,Male,5,,7. Niece/Nephew,,uuid:1e1695e5-918e-47cb-aea3-99286321c16a,uuid:1e1695e5-918e-47cb-aea3-99286321c16a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-30T16:39:04Z
150101010110304047,1,No,Yes,Female,35,,1. Head,,uuid:fca35110-db8a-4d07-bd7a-9874f9c4f526,uuid:fca35110-db8a-4d07-bd7a-9874f9c4f526/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:36Z
150101010110304047,2,No,Yes,Male,21,,6. Sister/Brother,,uuid:fca35110-db8a-4d07-bd7a-9874f9c4f526,uuid:fca35110-db8a-4d07-bd7a-9874f9c4f526/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:36Z
150101010110304047,3,No,Yes,Female,14,,6. Sister/Brother,,uuid:fca35110-db8a-4d07-bd7a-9874f9c4f526,uuid:fca35110-db8a-4d07-bd7a-9874f9c4f526/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T16:46:36Z
150101010110304083,1,No,Yes,Male,57,,1. Head,,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:36Z
150101010110304083,2,No,Yes,Female,52,,2. Spouse,,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:36Z
150101010110304083,3,No,No,Male,29,,3. Son/Daughter,,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T16:46:36Z
150101010110304083,4,No,Yes,Female,25,,3. Son/Daughter,,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-25T16:46:36Z
150101010110304083,5,No,Yes,Female,16,,3. Son/Daughter,,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-25T16:46:36Z
150101010110304083,6,Yes,Yes,Female,4,,4. Grandchild,,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f,uuid:4ac5766f-6ea2-4ec3-95d1-abb27617a89f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-25T16:46:36Z
150101010110304101,1,No,Yes,Female,50,,1. Head,,uuid:df96a818-a0c7-47be-8951-319f1e98c416,uuid:df96a818-a0c7-47be-8951-319f1e98c416/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:36Z
150101010110304101,2,No,Yes,Male,23,,3. Son/Daughter,,uuid:df96a818-a0c7-47be-8951-319f1e98c416,uuid:df96a818-a0c7-47be-8951-319f1e98c416/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:36Z
150101010110304101,3,No,Yes,Female,18,,3. Son/Daughter,,uuid:df96a818-a0c7-47be-8951-319f1e98c416,uuid:df96a818-a0c7-47be-8951-319f1e98c416/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T16:46:36Z
150101010110304101,4,No,Yes,Female,7,,3. Son/Daughter,,uuid:df96a818-a0c7-47be-8951-319f1e98c416,uuid:df96a818-a0c7-47be-8951-319f1e98c416/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-25T16:46:36Z
150101010110304101,5,No,Yes,Male,42,,6. Sister/Brother,,uuid:df96a818-a0c7-47be-8951-319f1e98c416,uuid:df96a818-a0c7-47be-8951-319f1e98c416/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-25T16:46:36Z
150101010110304101,6,Yes,Yes,Female,21,,3. Son/Daughter,,uuid:df96a818-a0c7-47be-8951-319f1e98c416,uuid:df96a818-a0c7-47be-8951-319f1e98c416/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-25T16:46:36Z
150101010110304137,1,No,Yes,Female,34,,1. Head,,uuid:8951c535-17ab-4676-8bc9-66bb038f0b69,uuid:8951c535-17ab-4676-8bc9-66bb038f0b69/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:38Z
150101010110304137,2,No,Yes,Female,2,9,3. Son/Daughter,,uuid:8951c535-17ab-4676-8bc9-66bb038f0b69,uuid:8951c535-17ab-4676-8bc9-66bb038f0b69/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:38Z
150101010110304155,1,No,Yes,Male,28,,1. Head,,uuid:a82c4251-4a07-44d3-9d9d-2ee5d7aaa233,uuid:a82c4251-4a07-44d3-9d9d-2ee5d7aaa233/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:40Z
150101010110304155,2,No,Yes,Female,18,,2. Spouse,,uuid:a82c4251-4a07-44d3-9d9d-2ee5d7aaa233,uuid:a82c4251-4a07-44d3-9d9d-2ee5d7aaa233/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:40Z
150101010110304173,1,No,Yes,Female,50,,1. Head,,uuid:f8230910-7335-4e28-a9f9-e4bea78d287c,uuid:f8230910-7335-4e28-a9f9-e4bea78d287c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:46:38Z
150101010110304173,2,Yes,Yes,Female,30,,3. Son/Daughter,,uuid:f8230910-7335-4e28-a9f9-e4bea78d287c,uuid:f8230910-7335-4e28-a9f9-e4bea78d287c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:46:38Z
