household_id,ii4_resp_id,phw1,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,ea_id,cs_startdate,cs_submissiondate,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,bi_locchange,bi_same_hhh,kn1_heard,kn2_meas_handwash,kn2_meas_handshake,kn2_meas_maskglove,kn2_meas_travel,kn2_meas_stayhome,kn2_meas_gatherings,kn2_meas_distance,kn2_meas_facetouch,kn3_gov,kn3_gov_1,kn3_gov_2,kn3_gov_3,kn3_gov_4,kn3_gov_5,kn3_gov_6,kn3_gov_7,kn3_gov_8,kn3_gov_9,kn3_gov_10,kn3_gov_11,kn3_gov_12,kn3_gov_0,kn3_gov__98,kn3_gov__99,kn3_gov__96,kn3_gov_other,bh1_handwash,bh2_handshake,bh3_gatherings,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3_sch_child,ac4_sch_girls,ac4_sch_boys,ac4_2_edu,ac5_edu_type,ac5_edu_type_1,ac5_edu_type_2,ac5_edu_type_3,ac5_edu_type_4,ac5_edu_type_5,ac5_edu_type__98,ac5_edu_type__99,ac5_edu_type__96,ac5_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi7_outoffood,fi8_hungrynoteat,fi6_noteatfullday,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,key
010102088801010113,1,5109.74609375,Rural,10,113,1,Tigray,1,2,8,88,10,010102088801010,2020-04-23T22:21:36Z,2020-04-24T14:17:08Z,Female,37,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 10,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,0,Yes,3 4,No,No,Yes,Yes,No,No,No,No,,No,,,,No,No,,,,,,,.,Yes,Lost job/no business because of coronavirus,,Agriculture,,Employee (UPSNP Public Works),,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:4b1f4bd6-44eb-4d48-94e9-6a9943996a5d
010102088801010148,1,6064.4658203125,Rural,10,148,1,Tigray,1,2,8,88,10,010102088801010,2020-04-23T02:33:58Z,2020-04-23T15:20:39Z,Male,50,Round 1 (Baseline),2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,2,2,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:8ec758db-7472-416e-9653-df49ed84b29d
010102088801010173,1,8368.5283203125,Rural,10,173,1,Tigray,1,2,8,88,10,010102088801010,2020-04-25T02:10:33Z,2020-04-25T16:10:59Z,Male,70,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 10,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,2,1,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,Yes,Lost job/no business because of coronavirus,,Agriculture,,Unpaid Family Worker,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:acd32fac-61d6-4f1b-aaa2-fa50ae2a4c66
010103088800709056,1,4885.6826171875,Rural,9,56,1,Tigray,1,3,8,88,7,010103088800709,2020-04-23T03:18:42Z,2020-04-23T16:35:43Z,Male,44,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,2,1,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,Yes,Lost job/no business because of coronavirus,,Agriculture,,Self-Employed,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,4 9,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:60fa5372-8fac-4c9f-8fc8-3dc16ebefe6d
010103088800709072,1,4119.44921875,Rural,9,72,1,Tigray,1,3,8,88,7,010103088800709,2020-04-23T04:02:30Z,2020-04-23T16:35:30Z,Male,44,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 10,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,1,0,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,No,1,Yes,No,No,No,No,No,No,No,No,No,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:aea3e262-03fa-4533-b48f-00a95b0268e5
010104010100101028,1,4164.72119140625,Urban,1,28,1,Tigray,1,4,1,1,1,010104010100101,2020-04-30T21:30:45Z,2020-05-01T16:05:46Z,Female,50,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 10 11 12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,1,1,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Reduced,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:6369fa3d-f18c-4e7a-8017-3350d10807de
010104010100101044,1,5862.26220703125,Urban,1,44,1,Tigray,1,4,1,1,1,010104010100101,2020-05-06T13:18:49Z,2020-05-06T15:17:20Z,Female,25,Round 1 (Baseline),6,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,.,Yes,Ill,,Wholesale and retail trade,,Unpaid Family Worker,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:3059e843-8ad1-486b-b1b4-c4372b03b11d
010104010100101060,1,5862.26220703125,Urban,1,60,1,Tigray,1,4,1,1,1,010104010100101,2020-04-28T22:17:35Z,2020-04-29T17:19:59Z,Male,28,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 10,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Less than usual,Decreased by about half (50%) of the usual income,1 3,Yes,No,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:8c1aec6f-25aa-40d3-9acd-49231844120f
010104010100101076,1,6820.8056640625,Urban,1,76,1,Tigray,1,4,1,1,1,010104010100101,2020-04-28T22:35:28Z,2020-04-29T17:27:55Z,Female,42,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,,1,No,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,5,No,No,No,No,Yes,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:2d8354ac-88f1-43e0-8c68-545825cde4c7
010104010100101108,1,3544.032470703125,Urban,1,108,1,Tigray,1,4,1,1,1,010104010100101,2020-04-30T22:00:27Z,2020-05-01T16:06:30Z,Male,20,Round 1 (Baseline),3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 9 10 11 12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,9,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:ba766c9f-82f5-4551-beda-6b2985eec949
010104010100101140,1,2855.363525390625,Urban,1,140,1,Tigray,1,4,1,1,1,010104010100101,2020-05-06T13:37:35Z,2020-05-06T15:18:29Z,Male,40,Round 1 (Baseline),6,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 12,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,1,2,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,No,No,,,,,,,.,Yes,Lost job/no business because of coronavirus,,Wholesale and retail trade,,Self-Employed,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:09369f8b-5479-4e79-b522-8833f10bce4f
010104010100101156,1,4164.72119140625,Urban,1,156,1,Tigray,1,4,1,1,1,010104010100101,2020-04-28T23:04:02Z,2020-04-29T17:22:57Z,Male,57,Round 1 (Baseline),3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 7,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,2,1,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:07ca77dd-3bac-44da-81fe-d7f99cd83eab
010104010100101188,1,2855.363525390625,Urban,1,188,1,Tigray,1,4,1,1,1,010104010100101,2020-04-28T23:19:52Z,2020-04-29T17:24:17Z,Male,42,Round 1 (Baseline),2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,1,1,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,No,No,,,,,,,.,Yes,Lost job/no business because of coronavirus,,Wholesale and retail trade,,Self-Employed,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Total (100%) loss,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:9da61f91-c204-481c-a0ca-fc633d79201b
010104010100101220,1,4942.86962890625,Urban,1,220,1,Tigray,1,4,1,1,1,010104010100101,2020-04-30T00:44:12Z,2020-04-30T15:24:24Z,Male,29,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 10 11 12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,,,No,,,,No,Yes,"Restaurants, hotels, bars, cafes",,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4
010104010100101236,1,8125.82470703125,Urban,1,236,1,Tigray,1,4,1,1,1,010104010100101,2020-05-05T15:17:06Z,2020-05-05T16:57:27Z,Male,36,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 8 9 10 11 12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:a95c9a8d-a51b-4dca-9fbe-c00c7082f809
010104088800405010,2,4592.46533203125,Rural,5,10,1,Tigray,1,4,8,88,4,010104088800405,2020-04-25T00:08:39Z,2020-04-25T13:58:33Z,Male,33,Round 1 (Baseline),3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 10,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,,1,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,Yes,Reduced,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3
010105088800712018,1,878.38616943359375,Rural,12,18,1,Tigray,1,5,8,88,7,010105088800712,2020-04-25T00:58:40Z,2020-04-25T13:59:38Z,Male,42,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6 7 10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,Yes,Lost job/no business because of coronavirus,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Casual Worker,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Total (100%) loss,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,9 11,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e
010105088800712045,1,1281.179443359375,Rural,12,45,1,Tigray,1,5,8,88,7,010105088800712,2020-04-25T01:20:13Z,2020-04-25T14:01:15Z,Male,32,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 7 10,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,,No,,,,,,,,,,,No,,,,No,No,,,,,,,.,No,,,,,,,,,,,Yes,Wholesale and retail trade,,No income,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Reduced,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:180ee628-6a88-4918-b05f-1e8410dd5305
010105088800712049,1,1281.179443359375,Rural,12,49,1,Tigray,1,5,8,88,7,010105088800712,2020-04-27T04:23:55Z,2020-04-27T16:49:54Z,Male,43,Round 1 (Baseline),5,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 10,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,2,,No,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,1,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,Yes,Reduced,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee
