key,household_id,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash_freq,bh2_mask_freq,bh3_cov_fear,bh4_cov_fin,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag1a_crops_plan,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,ag8_travel_norm,ag9_travel_curr,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,phw3
uuid:a66318b5-561b-4f7a-92ac-52ef8c184fc6,010102088801010148,010102088801010,2020-06-07T15:44:54Z,2020-06-07T15:37:18Z,Tigray,1,2,8,88,10,Rural,10,148,1,Male,58,Round 3,3,1,1,Male,58,Head,Yes,All of the time,Some of the time,Very worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,No,No customers,,,Agriculture,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,6315.59326171875
uuid:25c01994-c183-4a62-824d-ed112885dac0,010102088801010173,010102088801010,2020-06-08T08:00:39Z,2020-06-08T19:52:07Z,Tigray,1,2,8,88,10,Rural,10,173,1,Male,70,Round 3,1,1,1,Male,70,Head,Yes,All of the time,None of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Casual Worker,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,8575.7021484375
uuid:1df868d3-ecd7-4434-b44b-0f3c5921b2fb,010103088800709056,010103088800709,2020-06-06T09:09:33Z,2020-06-06T13:11:40Z,Tigray,1,3,8,88,7,Rural,9,56,1,Male,47,Round 3,1,1,1,Male,47,Head,Yes,All of the time,None of the time,Very worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,2,No,Yes,No,No,No,No,No,No,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,No,Unable to acquire or transport inputs,,,Agriculture,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,4290.0341796875
uuid:d0dabb43-c13a-422e-bee9-913265b0c24a,010103088800709072,010103088800709,2020-06-05T10:06:51Z,2020-06-05T19:04:15Z,Tigray,1,3,8,88,7,Rural,9,72,1,Male,45,Round 3,1,1,1,Male,45,Head,Yes,All of the time,None of the time,Not too worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Construction,,Employee (Private Sector),,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,4290.0341796875
uuid:a77653d9-7e2d-4a8a-8f1f-edd684075ec0,010104010100101028,010104010100101,2020-06-15T07:54:23Z,2020-06-15T18:46:58Z,Tigray,1,4,1,1,1,Urban,1,28,1,Female,40,Round 3,3,1,1,Female,40,Head,Yes,All of the time,Some of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,4401.13525390625
uuid:e8daa260-d880-48b5-adeb-93146355f331,010104010100101044,010104010100101,2020-06-20T06:39:49Z,2020-06-20T18:12:35Z,Tigray,1,4,1,1,1,Urban,1,44,1,Female,32,Round 3,1,1,1,Female,32,Head,Yes,All of the time,Some of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,3 4,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,7054.56689453125
uuid:a9c63ba1-7ef4-482f-8970-2c4bc3bf9669,010104010100101060,010104010100101,2020-06-12T09:59:41Z,2020-06-12T16:18:42Z,Tigray,1,4,1,1,1,Urban,1,60,1,Male,25,Round 3,1,1,1,Male,25,Head,Yes,Some of the time,All of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,No,No customers,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,6109.83642578125
uuid:65542b8f-d7b9-4678-8923-3f989d1125c9,010104010100101076,010104010100101,2020-06-22T12:25:54Z,2020-06-22T19:06:41Z,Tigray,1,4,1,1,1,Urban,1,76,1,Female,40,Round 3,9,1,1,Female,40,Head,Yes,All of the time,None of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Agriculture,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,7054.56689453125
uuid:8882e90e-c585-4080-8c9b-cf6c0cd89bbe,010104010100101108,010104010100101,2020-06-10T08:45:38Z,2020-06-10T14:51:56Z,Tigray,1,4,1,1,1,Urban,1,108,1,Male,21,Round 3,4,1,1,Male,21,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,Yes,Lost job/no business because of coronavirus,,"Restaurants, hotels, bars, cafes",,Employee (Private Sector),,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,4401.13525390625
uuid:7f3bde71-e3c9-4a93-b47a-917701a7cec9,010104010100101140,010104010100101,2020-06-21T16:25:03Z,2020-06-21T17:31:55Z,Tigray,1,4,1,1,1,Urban,1,140,1,Male,48,Round 3,1,1,1,Male,48,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,"Transport services (taxi, bus, bajaj, truck, etc.)",,Employee (Private Sector),,Yes,,,,,,,,,,Yes,,,,Yes,Yes,,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,2977.63330078125
uuid:16a3347b-d368-4b04-bdb8-21dc8a4c6260,010104010100101156,010104010100101,2020-06-10T15:48:53Z,2020-06-11T06:59:52Z,Tigray,1,4,1,1,1,Urban,1,156,1,Male,55,Round 3,1,1,1,Male,55,Head,Yes,All of the time,Some of the time,Somewhat worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Agriculture,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,3750.758056640625
uuid:d3b49008-e1ab-4de9-b226-ff0d0c552d83,010104010100101188,010104010100101,2020-06-15T16:36:14Z,2020-06-15T17:57:07Z,Tigray,1,4,1,1,1,Urban,1,188,1,Male,42,Round 3,7,1,1,Male,42,Head,Yes,All of the time,Some of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,Yes,Yes,3 4,No,No,Yes,Yes,No,No,No,No,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,2977.63330078125
uuid:ac373530-1b31-4a16-9c5a-170cda42f672,010104010100101220,010104010100101,2020-06-12T09:00:16Z,2020-06-12T16:18:29Z,Tigray,1,4,1,1,1,Urban,1,220,1,Male,28,Round 3,1,1,1,Male,28,Head,Yes,All of the time,Some of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,"Restaurants, hotels, bars, cafes",,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,"Restaurants, hotels, bars, cafes",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,6109.83642578125
uuid:90c3d525-8fcf-4932-aebd-6b982a67f16c,010104010100101236,010104010100101,2020-06-19T07:53:39Z,2020-06-19T19:31:39Z,Tigray,1,4,1,1,1,Urban,1,236,1,Male,37,Round 3,4,1,1,Male,37,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Higher than usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,Yes,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,11816.5654296875
uuid:64d63c6e-1ef5-4924-8fd7-f017fc16cf73,010104088800405010,010104088800405,2020-06-08T10:50:08Z,2020-06-08T19:45:17Z,Tigray,1,4,8,88,4,Rural,5,10,1,Male,33,Round 3,3,1,2,Female,25,Spouse,Yes,All of the time,About half of the time,Somewhat worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,4706.158203125
uuid:06e404a1-42fa-4d75-a787-35e5d3338c1b,010105088800712018,010105088800712,2020-06-10T07:36:44Z,2020-06-10T14:51:09Z,Tigray,1,5,8,88,7,Rural,12,18,1,Male,44,Round 3,4,1,1,Male,44,Head,Yes,All of the time,All of the time,Somewhat worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Industry/manufacturing,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Industry/manufacturing,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,907.5723876953125
uuid:0cce4569-7fc8-4841-8212-ba7fa4846f40,010105088800712045,010105088800712,2020-06-08T11:05:43Z,2020-06-08T19:45:30Z,Tigray,1,5,8,88,7,Rural,12,45,1,Male,33,Round 3,1,1,1,Male,33,Head,Yes,All of the time,None of the time,Very worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,No,7,No,No,No,No,No,No,Yes,No,No,No,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, has a farm but did not work",No,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,1341.45068359375
uuid:f6cf0635-c299-4218-bfcc-4d62e78ca261,010105088800712049,010105088800712,2020-06-08T09:30:57Z,2020-06-08T19:44:28Z,Tigray,1,5,8,88,7,Rural,12,49,1,Male,44,Round 3,1,1,1,Male,44,Head,Yes,All of the time,Some of the time,Very worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,Yes,Yes,3,No,No,Yes,No,No,No,No,No,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,1341.45068359375
uuid:10f994d9-e196-402a-b97c-7eadefd828e4,010105088800712054,010105088800712,2020-06-09T07:43:16Z,2020-06-09T11:57:43Z,Tigray,1,5,8,88,7,Rural,12,54,1,Male,45,Round 3,5,1,1,Male,45,Head,Yes,All of the time,Some of the time,Somewhat worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,Yes,Yes,2,No,Yes,No,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,1583.5245361328125
