household_id,phw6,key,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash,bh2_handwash_freq,bh3_handshake,bh4_gatherings,bh5_mask,bh6_cov_fear,bh7_cov_fin,bh8_cov_test,bh9_cov_vaccine,bh10_cov_vaccine_why,bh10_cov_vaccine_why_1,bh10_cov_vaccine_why_2,bh10_cov_vaccine_why_3,bh10_cov_vaccine_why_4,bh10_cov_vaccine_why_5,bh10_cov_vaccine_why__96,bh10_cov_vaccine_why_other,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__96,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__96,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_for,lc2_rem_for_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__96,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__96,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,lo1_keb,lo2_farm,lo3_impact,lo3_impact_1,lo3_impact_2,lo3_impact_3,lo3_impact_4,lo3_impact__99,lo4_destr,lo5_sprayed,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,roster_key,roster_count
010104010100101044,8262.505859375,uuid:cb372044-c194-41e3-b578-765e33815270,10104010100101,2020-10-01T12:47:47Z,2020-10-01T15:49:00Z,Tigray,1,4,1,1,1,Urban,1,44,1,Female,32,Round 6,2,1,1,2,32,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,No,No,,,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:cb372044-c194-41e3-b578-765e33815270correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101060,5808.3564453125,uuid:326d2eb4-c7e2-4e2b-be46-2dc9278d68bd,10104010100101,2020-10-08T10:54:27Z,2020-10-12T19:41:00Z,Tigray,1,4,1,1,1,Urban,1,60,1,Male,25,Round 6,1,1,1,1,25,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:326d2eb4-c7e2-4e2b-be46-2dc9278d68bdcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101076,6999.54833984375,uuid:1c71e80b-0333-4ac9-b09e-0cb3a9e85c37,10104010100101,2020-10-03T10:34:20Z,2020-10-04T10:54:00Z,Tigray,1,4,1,1,1,Urban,1,76,1,Female,40,Round 6,1,1,1,2,40,1,Yes,Yes,All of the time,Yes,Yes,About half of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,No,No,,,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:1c71e80b-0333-4ac9-b09e-0cb3a9e85c37correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101108,3981.4267578125,uuid:c947f7ee-edcd-4228-b5cf-e35475ed469f,10104010100101,2020-09-24T08:56:26Z,2020-09-24T11:05:00Z,Tigray,1,4,1,1,1,Urban,1,108,1,Male,21,Round 6,1,1,1,1,21,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Somewhat worried,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,No,,,,No,Yes,Yes,,,"Restaurants, hotels, bars, cafes",,Employee (Domestic),,"Restaurants, hotels, bars, cafes",,Employee (Domestic),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:c947f7ee-edcd-4228-b5cf-e35475ed469fcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101140,3424.4990234375,uuid:6ca64285-72cb-4238-8260-1c14c47625de,10104010100101,2020-10-10T08:12:19Z,2020-10-10T17:34:00Z,Tigray,1,4,1,1,1,Urban,1,140,1,Male,48,Round 6,1,1,1,1,48,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Employee (Private Sector),,"Transport services (taxi, bus, bajaj, truck, etc.)",,Employee (Private Sector),,Yes,,,Yes,,,,Yes,Yes,,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:6ca64285-72cb-4238-8260-1c14c47625decorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101156,3981.4267578125,uuid:bf7b167b-d785-48d6-9f36-2a861b3c50b3,10104010100101,2020-09-24T09:32:47Z,2020-09-24T11:06:00Z,Tigray,1,4,1,1,1,Urban,1,156,1,Male,55,Round 6,1,1,1,1,55,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Agriculture,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:bf7b167b-d785-48d6-9f36-2a861b3c50b3correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101188,3075.978759765625,uuid:b6eff45c-7c4e-4eca-8465-b46449f3e1dc,10104010100101,2020-10-05T19:08:00Z,2020-10-05T21:14:00Z,Tigray,1,4,1,1,1,Urban,1,188,1,Male,42,Round 6,3,1,1,1,42,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,No,,,,No,Yes,Yes,,,Wholesale and retail trade,,Self-Employed,,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:b6eff45c-7c4e-4eca-8465-b46449f3e1dccorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101220,5808.3564453125,uuid:2744b0d0-36fa-491f-ae32-d446f24e41b8,10104010100101,2020-10-03T11:08:04Z,2020-10-04T10:54:00Z,Tigray,1,4,1,1,1,Urban,1,220,1,Male,28,Round 6,1,1,1,1,28,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,"Restaurants, hotels, bars, cafes",,Self-Employed,,"Restaurants, hotels, bars, cafes",,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,"Restaurants, hotels, bars, cafes",,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,No,Yes,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:2744b0d0-36fa-491f-ae32-d446f24e41b8correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104010100101236,9969.4912109375,uuid:13eb74c9-f2c1-45e1-a89c-ccdbd255b184,10104010100101,2020-10-07T17:33:18Z,2020-10-08T06:16:00Z,Tigray,1,4,1,1,1,Urban,1,236,1,Male,37,Round 6,5,1,1,1,37,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:13eb74c9-f2c1-45e1-a89c-ccdbd255b184correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010104088800405010,4785.19189453125,uuid:5be3b1a3-d013-4771-b80f-0c178c868cb0,10104088800405,2020-09-23T12:00:33Z,2020-09-23T11:21:00Z,Tigray,1,4,8,88,4,Rural,5,10,1,Male,33,Round 6,1,1,2,2,25,2,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,No,,,,,,,Wholesale and retail trade,,Self-Employed,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:5be3b1a3-d013-4771-b80f-0c178c868cb0correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],
010105088800712018,1069.6463623046875,uuid:44f561b0-dc5f-4ec6-916d-247971c354ba,10105088800712,2020-09-26T16:10:20Z,2020-09-27T10:50:00Z,Tigray,1,5,8,88,7,Rural,12,18,1,Male,44,Round 6,3,1,1,1,44,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,Industry/manufacturing,,Self-Employed,,Industry/manufacturing,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Industry/manufacturing,,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:44f561b0-dc5f-4ec6-916d-247971c354bacorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010105088800712045,1814.2471923828125,uuid:5e1b9d93-c239-416b-92cd-b432ee741779,10105088800712,2020-10-05T13:02:21Z,2020-10-05T21:09:00Z,Tigray,1,5,8,88,7,Rural,12,45,1,Male,33,Round 6,2,1,1,1,33,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,No,,,,No,Yes,Yes,,,Wholesale and retail trade,,Self-Employed,,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:5e1b9d93-c239-416b-92cd-b432ee741779correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010105088800712049,1497.295654296875,uuid:637a6777-9c7b-405f-a4e4-e56166fa7983,10105088800712,2020-09-23T14:49:39Z,2020-09-23T18:02:00Z,Tigray,1,5,8,88,7,Rural,12,49,1,Male,44,Round 6,1,1,1,1,44,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Not Applicable (did not need to buy edible oil),,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Wholesale and retail trade,,Self-Employed,,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:637a6777-9c7b-405f-a4e4-e56166fa7983correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010105088800712054,2186.3173828125,uuid:fdc76e44-751b-4d97-acb3-d175e0acb9e7,10105088800712,2020-10-04T08:12:23Z,2020-10-04T10:58:00Z,Tigray,1,5,8,88,7,Rural,12,54,1,Male,45,Round 6,6,1,1,1,45,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy edible oil),,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:fdc76e44-751b-4d97-acb3-d175e0acb9e7correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010105088800712061,1814.2471923828125,uuid:d96c2106-c421-4886-9e95-469add623c54,10105088800712,2020-09-25T08:17:07Z,2020-09-25T22:54:00Z,Tigray,1,5,8,88,7,Rural,12,61,1,Male,38,Round 6,1,1,1,1,38,1,Yes,Yes,Most of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,No,No,,,,,,,,,,,,,,,,,,No,No,Seasonal closure,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:d96c2106-c421-4886-9e95-469add623c54correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010105088800712072,3113.982421875,uuid:5437f183-a9e3-41ac-af47-fbd437eedfa8,10105088800712,2020-09-22T09:18:24Z,2020-09-22T18:27:00Z,Tigray,1,5,8,88,7,Rural,12,72,1,Male,27,Round 6,1,1,1,1,27,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Wholesale and retail trade,,Self-Employed,,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:5437f183-a9e3-41ac-af47-fbd437eedfa8correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
010105088800712079,1243.6033935546875,uuid:3ac92a84-b32d-4285-b43a-24abbbb96a29,10105088800712,2020-09-22T11:34:53Z,2020-09-24T11:11:00Z,Tigray,1,5,8,88,7,Rural,12,79,1,Male,33,Round 6,1,1,1,1,33,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:3ac92a84-b32d-4285-b43a-24abbbb96a29correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
